loss_pol_entpen,EpLenMean,loss_pol_surr,loss_ent,ev_tdlam_before,EpRewMean,loss_kl,EpisodesSoFar,EpThisIter,TimestepsSoFar,TimeElapsed,loss_vf_loss
0.0,168.02,-0.057846457,-3.0600896,0.6958123445510864,-4.81,0.17902136,33717,25,5578752,9487.487400054932,179.52914
0.0,164.45,-0.06477355,-3.075389,0.718479335308075,7.6,0.22487012,33738,21,5582848,9493.990097522736,146.87833
0.0,165.01,-0.061541777,-3.0635366,0.7286721467971802,3.09,0.20145822,33760,22,5586944,9500.63718533516,138.84898
0.0,176.33,-0.06018433,-3.0885632,0.7066933214664459,10.22,0.18625803,33782,22,5591040,9507.392115354538,188.1812
0.0,183.28,-0.063491054,-3.1147575,0.7524488717317581,5.02,0.22586991,33804,22,5595136,9514.184393882751,149.39569
0.0,183.68,-0.043360107,-3.0962522,0.7445237934589386,3.28,0.40267113,33826,22,5599232,9520.862159967422,140.47263
0.0,181.87,-0.05183361,-3.0946667,0.7057842314243317,2.02,0.31173623,33848,22,5603328,9527.579694271088,153.31313
0.0,189.44,-0.054846425,-3.096741,0.6186028718948364,-1.33,0.17950992,33867,19,5607424,9534.28303027153,173.48845
0.0,189.32,-0.061254114,-3.0986788,0.6312940418720245,2.56,0.17612578,33888,21,5611520,9541.196258306503,169.2541
0.0,194.91,-0.05648273,-3.0826004,0.6579243838787079,1.31,0.2759663,33909,21,5615616,9547.87532544136,131.50282
0.0,202.34,-0.059317682,-3.0886889,0.5875990092754364,5.57,0.18769975,33929,20,5619712,9554.60189962387,151.77205
0.0,197.26,-0.057813775,-3.0969234,0.6942249536514282,2.06,0.2133679,33951,22,5623808,9561.16146016121,143.9451
0.0,178.92,-0.048774518,-3.0880241,0.7141813933849335,8.55,0.20134513,33980,29,5627904,9567.68043923378,152.49832
0.0,170.12,-0.048696473,-3.0827584,0.7411108016967773,15.84,0.20428795,34005,25,5632000,9574.074521303177,162.90112
0.0,166.45,-0.056339547,-3.1018062,0.6410498917102814,24.32,0.21432932,34028,23,5636096,9580.760413646698,195.576
0.0,174.36,-0.055559807,-3.0930977,0.7117854654788971,20.06,0.20866106,34048,20,5640192,9587.515585660934,141.01447
0.0,179.17,-0.060066666,-3.1070247,0.7433461546897888,14.37,0.19623111,34070,22,5644288,9594.293429851532,145.7325
0.0,190.51,-0.059710044,-3.121907,0.6913908123970032,6.68,0.23818024,34088,18,5648384,9601.194442749023,142.68523
0.0,195.0,-0.065232396,-3.1356509,0.6440043747425079,-2.91,0.18708922,34111,23,5652480,9607.919165372849,160.90346
0.0,191.48,-0.035333816,-3.128872,0.6642906367778778,1.49,0.5994782,34134,23,5656576,9614.256655454636,159.85109
0.0,192.34,-0.05480167,-3.1309357,0.7658311426639557,-2.36,0.15813793,34154,20,5660672,9620.920915842056,162.22879
0.0,185.08,-0.05698542,-3.113175,0.6596906781196594,17.72,0.17307663,34178,24,5664768,9627.63751244545,195.76526
0.0,187.33,-0.05266917,-3.1186671,0.6190962791442871,17.18,0.21466343,34198,20,5668864,9634.448088884354,169.81238
0.0,190.23,-0.060588617,-3.0921643,0.5551891028881073,6.66,0.17340156,34219,21,5672960,9641.225267648697,183.57495
0.0,187.11,-0.06410012,-3.095017,0.7271373569965363,1.53,0.15976818,34242,23,5677056,9647.84833240509,145.46912
0.0,187.48,-0.06295001,-3.1002855,0.7902119308710098,0.45,0.16927902,34264,22,5681152,9654.521524906158,121.810455
0.0,176.76,-0.06080917,-3.113078,0.771288588643074,-4.28,0.21593773,34292,28,5685248,9661.209906101227,184.05933
0.0,175.49,-0.06582461,-3.1258895,0.6452805995941162,-11.85,0.16881847,34312,20,5689344,9667.950408935547,150.59421
0.0,180.94,-0.0501912,-3.1309626,0.6800880134105682,-7.28,0.2329136,34332,20,5693440,9674.583284378052,167.59024
0.0,175.0,-0.05536426,-3.1232567,0.6421656906604767,-4.34,0.20989719,34357,25,5697536,9681.102404594421,161.84595
0.0,184.81,-0.06111293,-3.1575668,0.7226588428020477,-2.37,0.19052157,34377,20,5701632,9687.970145463943,137.31857
0.0,183.19,-0.05928564,-3.1804798,0.7396853864192963,-2.12,0.20169728,34403,26,5705728,9694.706599473953,171.03056
0.0,174.91,-0.061470862,-3.1985025,0.678073912858963,11.52,0.2039803,34427,24,5709824,9701.456354618073,167.70009
0.0,180.67,-0.053816643,-3.1876209,0.718279093503952,1.43,0.23144488,34448,21,5713920,9708.282258272171,149.9464
0.0,176.2,-0.057367127,-3.1918688,0.701877772808075,1.41,0.20768996,34471,23,5718016,9714.862268924713,185.06439
0.0,178.74,-0.055850655,-3.2006838,0.688295841217041,6.18,0.2096724,34495,24,5722112,9721.478412628174,161.5887
0.0,174.35,-0.060371425,-3.2248275,0.6513053178787231,23.04,0.1936177,34521,26,5726208,9728.017738819122,203.59479
0.0,172.27,-0.060292337,-3.2125852,0.6772191226482391,19.52,0.23265791,34545,24,5730304,9734.577392101288,191.51985
0.0,163.66,-0.0584249,-3.207455,0.6671911180019379,27.2,0.19891456,34570,25,5734400,9741.249524831772,150.7655
0.0,173.26,-0.051943235,-3.1893957,0.6817766427993774,24.85,0.22449556,34589,19,5738496,9747.924398183823,172.58607
0.0,181.41,-0.065644555,-3.1893053,0.6919476389884949,15.59,0.20526865,34611,22,5742592,9754.49890780449,202.04759
0.0,187.85,-0.019437663,-3.1504705,0.6366785168647766,18.59,0.6791532,34629,18,5746688,9761.232714653015,154.78897
0.0,190.35,-0.066033565,-3.164135,0.7715932428836823,21.6,0.14463548,34655,26,5750784,9788.766582012177,148.78033
0.0,180.98,-0.05906767,-3.1628423,0.7468479871749878,31.92,0.18824196,34682,27,5754880,9795.429824829102,175.40668
0.0,177.05,-0.059260514,-3.1670802,0.7381333708763123,35.24,0.1962527,34704,22,5758976,9802.098652362823,182.00488
0.0,166.19,0.1332661,-3.153087,0.7691009789705276,23.74,7.499642,34728,24,5763072,9808.78876900673,124.12793
0.0,178.13,-0.055408057,-3.1630518,0.6485824286937714,25.85,0.08377483,34747,19,5767168,9815.537337303162,148.49478
0.0,183.42,-0.057710007,-3.162815,0.6765415072441101,28.62,0.09647665,34766,19,5771264,9822.258562326431,151.65376
0.0,200.36,-0.056474186,-3.170147,0.7333787977695465,17.71,0.09978321,34785,19,5775360,9829.008299350739,141.55235
0.0,201.88,-0.060161386,-3.1743736,0.6361460983753204,22.07,0.08892115,34805,20,5779456,9835.732139110565,143.60764
0.0,201.42,-0.06141258,-3.1750298,0.6031058132648468,21.6,0.10836384,34829,24,5783552,9842.522278785706,158.5926
0.0,200.35,-0.060314428,-3.177826,0.5893581807613373,10.33,0.099970594,34849,20,5787648,9849.300940036774,174.8401
0.0,191.42,-0.05773432,-3.1907816,0.6740817725658417,-14.53,0.09703403,34873,24,5791744,9855.9951004982,147.59358
0.0,174.77,-0.062463995,-3.1949933,0.7396838068962097,-17.15,0.098789096,34901,28,5795840,9862.711674690247,148.4604
0.0,173.72,-0.061460733,-3.1930857,0.6159117817878723,-16.26,0.12356954,34921,20,5799936,9869.399301290512,160.14899
0.0,172.44,-0.05723517,-3.2042496,0.5538221895694733,-8.61,0.14602852,34942,21,5804032,9876.178617715836,171.363
0.0,173.75,-0.057540696,-3.2013547,0.7538182884454727,3.12,0.14988512,34967,25,5808128,9882.952192783356,151.90652
0.0,178.16,-0.056106105,-3.221938,0.7040525376796722,7.03,0.18478943,34991,24,5812224,9889.715906620026,154.51344
0.0,187.68,-0.059165306,-3.2326403,0.7187181413173676,15.56,0.18294154,35012,21,5816320,9896.450859069824,157.29044
0.0,184.55,-0.059725776,-3.2126157,0.5508320331573486,10.69,0.16308628,35032,20,5820416,9903.123834371567,154.42123
0.0,180.0,-0.053331282,-3.2174952,0.6443391740322113,0.77,0.19724832,35055,23,5824512,9909.897854566574,160.97247
0.0,194.58,-0.059567865,-3.2125242,0.6161451935768127,-4.84,0.17712669,35073,18,5828608,9916.714972257614,185.33965
0.0,190.39,-0.06251766,-3.207592,0.7380650341510773,-2.32,0.1784989,35099,26,5832704,9923.161481142044,163.35303
0.0,176.01,-0.056724742,-3.1852913,0.7277658581733704,-12.4,0.21024843,35124,25,5836800,9929.645221233368,173.74838
0.0,175.56,-0.05774636,-3.191479,0.586738109588623,6.64,0.23721755,35147,23,5840896,9936.218598127365,242.43954
0.0,168.19,-0.05446253,-3.1699877,0.6827118396759033,17.49,0.2502204,35170,23,5844992,9943.061425685883,156.46884
0.0,173.6,-0.062443182,-3.1716194,0.7168387174606323,21.54,0.20668091,35194,24,5849088,9949.769025802612,160.4294
0.0,172.17,-0.0632204,-3.1642034,0.7911379933357239,21.32,0.20300739,35219,25,5853184,9956.50021982193,157.08676
0.0,170.97,-0.058661234,-3.1911914,0.7432394027709961,6.81,0.19773836,35244,25,5857280,9963.321061134338,169.65793
0.0,167.95,-0.052404664,-3.2064517,0.7609447538852692,5.16,0.23740667,35266,22,5861376,9970.138936042786,157.18527
0.0,171.74,-0.057999894,-3.2021132,0.7771880775690079,19.17,0.25695854,35287,21,5865472,9976.884253025055,137.02611
0.0,177.86,-0.061649084,-3.1784363,0.7054860889911652,17.11,0.1908715,35312,25,5869568,9983.657135486603,157.533
0.0,179.15,-0.053500988,-3.173598,0.5548956990242004,22.61,0.20066917,35334,22,5873664,9990.570525407791,207.98656
0.0,181.52,-0.05702534,-3.156704,0.7228394746780396,21.8,0.27521786,35355,21,5877760,9997.46858215332,204.64236
0.0,189.39,-0.056540404,-3.1582043,0.6842619180679321,12.08,0.19185711,35376,21,5881856,10004.2785115242,135.38925
0.0,182.89,-0.051264483,-3.1534283,0.7357752621173859,4.49,0.33964196,35399,23,5885952,10011.212257146835,171.33452
0.0,190.72,-0.0586499,-3.1626937,0.7066058814525604,10.79,0.2277208,35421,22,5890048,10018.381943941116,186.5888
0.0,186.57,-0.06444677,-3.1519213,0.7126775979995728,17.84,0.17044263,35445,24,5894144,10025.462133407593,188.52557
0.0,174.55,-0.05423346,-3.1689005,0.6673301756381989,9.13,0.194893,35469,24,5898240,10032.590917110443,193.01372
0.0,169.97,-0.061533608,-3.1743915,0.7754581570625305,10.76,0.20565757,35495,26,5902336,10039.606070756912,178.90495
0.0,166.02,-0.05512253,-3.1713457,0.7015817165374756,9.34,0.20460646,35518,23,5906432,10046.458695411682,186.2676
0.0,177.67,-0.06000197,-3.136998,0.719469279050827,0.01,0.17930661,35538,20,5910528,10053.187732458115,164.19138
0.0,169.54,-0.05485909,-3.1413078,0.751292034983635,17.5,0.2389309,35565,27,5914624,10059.862417936325,188.78476
0.0,178.38,-0.06048737,-3.1599226,0.6725245714187622,10.52,0.19004494,35585,20,5918720,10066.629031896591,169.36319
0.0,187.92,-0.052680563,-3.1679726,0.6705466210842133,12.95,0.26074564,35605,20,5922816,10073.516639232635,168.02362
0.0,187.04,-0.061867833,-3.1864283,0.6826987564563751,19.39,0.19283855,35626,21,5926912,10080.468070268631,159.76733
0.0,189.37,-0.060919378,-3.189586,0.708305299282074,2.27,0.1888361,35650,24,5931008,10087.250038146973,165.58481
0.0,189.09,-0.055552427,-3.1924698,0.6252605617046356,-0.45,0.1845436,35673,23,5935104,10093.857524633408,141.22263
0.0,177.65,-0.059248794,-3.2066052,0.6979978680610657,-9.83,0.20024021,35698,25,5939200,10100.442466020584,189.79375
0.0,167.85,-0.06003468,-3.2042432,0.705146461725235,-15.56,0.23063771,35722,24,5943296,10107.096511363983,184.22073
0.0,173.19,-0.056348756,-3.1921551,0.4739881753921509,-2.61,0.22782086,35742,20,5947392,10113.83552479744,152.77505
0.0,176.08,-0.05177074,-3.2085414,0.6629123389720917,-8.8,0.23449273,35764,22,5951488,10120.365502595901,155.0507
0.0,180.61,-0.03044888,-3.1906893,0.6266028881072998,-4.23,0.6794325,35787,23,5955584,10126.795810937881,182.75685
0.0,180.71,-0.06037286,-3.2097943,0.655877411365509,8.44,0.16377503,35811,24,5959680,10133.238584280014,144.93471
0.0,175.84,-0.05467962,-3.2163084,0.7277834415435791,3.26,0.19369364,35837,26,5963776,10140.07534790039,152.48122
0.0,158.7,-0.062479574,-3.2416224,0.8030897974967957,18.27,0.15464418,35866,29,5967872,10146.750647306442,156.67918
0.0,168.9,-0.057973955,-3.2413318,0.7388104498386383,10.57,0.23111334,35886,20,5971968,10153.516493558884,148.52605
0.0,158.95,-0.06292103,-3.2537076,0.7520282566547394,7.77,0.16850226,35914,28,5976064,10159.99260544777,192.93034
0.0,160.22,-0.056129105,-3.2504318,0.7099056243896484,13.54,0.20139833,35939,25,5980160,10166.544890642166,177.93384
0.0,166.63,-0.053847656,-3.2349818,0.6716691851615906,6.51,0.23712203,35964,25,5984256,10173.061052799225,156.04855
0.0,168.15,-0.04860311,-3.2340088,0.6794370412826538,15.68,0.2670361,35985,21,5988352,10179.732982635498,155.2446
0.0,167.3,-0.059857056,-3.2309985,0.7749683707952499,11.64,0.17194237,36012,27,5992448,10186.375077486038,157.64511
0.0,163.61,-0.051937357,-3.231274,0.6957367956638336,-1.7,0.24169277,36039,27,5996544,10193.120345830917,173.40598
0.0,160.4,-0.062846154,-3.206771,0.5890694856643677,-0.9,0.21232755,36065,26,6000640,10220.456168413162,232.38834
0.0,155.87,-0.056901425,-3.212666,0.7342228591442108,-5.98,0.2064822,36090,25,6004736,10227.09794330597,156.10815
0.0,161.81,-0.052725807,-3.205738,0.702934056520462,-9.55,0.21351793,36113,23,6008832,10233.623594999313,187.27364
0.0,164.4,-0.052300148,-3.213058,0.7246521711349487,-6.26,0.2041483,36138,25,6012928,10240.194976568222,193.00497
0.0,173.12,-0.052452497,-3.1972811,0.63436159491539,-4.58,0.2131589,36161,23,6017024,10246.768139362335,166.51408
0.0,171.0,-0.056368727,-3.1970837,0.7807292342185974,8.01,0.18935344,36186,25,6021120,10253.356264352798,165.08429
0.0,171.9,-0.054447643,-3.1929483,0.6791335046291351,18.64,0.18528941,36209,23,6025216,10260.0275182724,191.55153
0.0,173.8,-0.04947999,-3.1695602,0.6740645468235016,18.83,0.24719732,36230,21,6029312,10266.819467067719,171.47667
0.0,179.78,-0.06010582,-3.1941566,0.6250626742839813,14.35,0.20774059,36252,22,6033408,10273.246044158936,170.28516
0.0,178.63,-0.05244887,-3.2144122,0.6658765375614166,18.76,0.26978204,36275,23,6037504,10279.526814699173,208.51193
0.0,181.53,-0.058551412,-3.201671,0.7172160744667053,16.53,0.190404,36300,25,6041600,10286.112448453903,171.85408
0.0,178.65,-0.062001728,-3.200153,0.7507908344268799,-0.06,0.20757678,36322,22,6045696,10292.885952472687,140.92688
0.0,168.24,-0.05100945,-3.1940448,0.6616160571575165,0.96,0.21032979,36348,26,6049792,10299.392701864243,160.00252
0.0,168.59,-0.05335296,-3.2029984,0.5602268278598785,-14.6,0.20388481,36372,24,6053888,10306.057605266571,186.28778
0.0,172.62,-0.06001032,-3.1933854,0.681388646364212,-15.11,0.19128768,36394,22,6057984,10312.827446937561,185.86513
0.0,181.88,-0.058825996,-3.1840975,0.5981752276420593,-6.32,0.19462067,36412,18,6062080,10319.824273347855,150.781
0.0,187.68,-0.051453203,-3.202099,0.7162415981292725,-1.45,0.23312955,36436,24,6066176,10326.739243984222,143.55362
0.0,188.02,-0.05590178,-3.1991727,0.628075510263443,4.85,0.19175386,36456,20,6070272,10333.619894981384,163.4235
0.0,184.81,-0.04984373,-3.1942396,0.6981288492679596,3.37,0.20520899,36481,25,6074368,10340.402010202408,131.51732
0.0,184.05,-0.05843924,-3.2177732,0.6321164965629578,6.05,0.18447542,36502,21,6078464,10347.070226192474,186.56728
0.0,183.36,-0.05663223,-3.2359807,0.7424151599407196,18.84,0.22291553,36524,22,6082560,10353.803946971893,140.10164
0.0,182.11,-0.054869033,-3.2226398,0.7646833956241608,9.14,0.21613507,36548,24,6086656,10360.439210176468,170.96333
0.0,181.85,-0.060777273,-3.2272022,0.6091204285621643,20.29,0.2008115,36571,23,6090752,10367.10018658638,168.61424
0.0,174.4,-0.05646921,-3.2069855,0.6784017384052277,25.09,0.21804754,36595,24,6094848,10373.72854590416,194.76772
0.0,171.55,-0.057753704,-3.22075,0.70272096991539,19.95,0.24080062,36618,23,6098944,10380.582342863083,131.24591
0.0,176.18,-0.05578376,-3.2306974,0.7008407115936279,25.85,0.20990153,36640,22,6103040,10387.447641134262,160.93617
0.0,175.05,-0.053327736,-3.2392845,0.6251747012138367,20.03,0.21358934,36664,24,6107136,10394.247735977173,180.95114
0.0,171.46,-0.05125678,-3.2323613,0.6269095242023468,20.46,0.20562424,36689,25,6111232,10400.966734170914,202.63304
0.0,179.27,-0.05961403,-3.2268536,0.6551004350185394,15.22,0.22141545,36712,23,6115328,10407.678226709366,180.27238
0.0,179.03,-0.055089474,-3.227208,0.5557644367218018,4.49,0.20063189,36733,21,6119424,10414.263324022293,196.78464
0.0,173.68,-0.042335775,-3.2078397,0.634985476732254,10.87,0.35218132,36757,24,6123520,10420.874169588089,212.75352
0.0,185.85,-0.056337323,-3.2153919,0.576370120048523,8.53,0.17356157,36778,21,6127616,10427.655717372894,167.57549
0.0,176.1,-0.059934564,-3.2095187,0.6903888285160065,4.67,0.19721381,36805,27,6131712,10434.349463701248,160.24184
0.0,169.8,-0.05971582,-3.2216043,0.7541571855545044,9.09,0.19861327,36829,24,6135808,10441.03525352478,145.78792
0.0,171.6,-0.06412919,-3.2453263,0.7240304350852966,8.92,0.18667842,36853,24,6139904,10447.645531654358,191.11076
0.0,167.91,-0.05803869,-3.258976,0.6537438631057739,9.37,0.20179822,36875,22,6144000,10454.316189050674,184.54488
0.0,172.61,-0.060146358,-3.2660983,0.7957591861486435,3.82,0.220883,36899,24,6148096,10460.76617360115,145.75174
0.0,184.41,-0.05522536,-3.2550926,0.6502180695533752,14.19,0.18792415,36918,19,6152192,10467.446997880936,174.95015
0.0,182.82,-0.056509346,-3.2337027,0.5893217027187347,6.47,0.20033966,36939,21,6156288,10474.368948698044,166.00465
0.0,186.98,-0.013770221,-3.1991167,0.7189435064792633,11.97,0.9199399,36962,23,6160384,10481.125104904175,146.61926
0.0,184.02,-0.058894314,-3.2019007,0.7720084339380264,11.87,0.14561047,36988,26,6164480,10487.715436697006,135.36682
0.0,180.65,-0.058370437,-3.2083294,0.6551482677459717,11.7,0.17240521,37011,23,6168576,10494.287199020386,187.077
0.0,180.6,-0.06073105,-3.210353,0.6169955134391785,8.17,0.19071677,37031,20,6172672,10500.956542730331,201.06491
0.0,189.67,-0.057616312,-3.2120397,0.5196858644485474,11.51,0.17423107,37047,16,6176768,10507.709564208984,169.559
0.0,194.08,-0.058414754,-3.208434,0.6758455038070679,7.07,0.19356802,37069,22,6180864,10514.460540056229,148.04526
0.0,198.7,-0.05480814,-3.2088177,0.6459927260875702,29.07,0.2004435,37092,23,6184960,10521.089931726456,134.26216
0.0,202.08,-0.050322678,-3.199219,0.6336230933666229,24.75,0.21259652,37113,21,6189056,10527.609723329544,173.41362
0.0,193.23,-0.058830965,-3.2047317,0.7058846056461334,24.33,0.15897146,37136,23,6193152,10534.222728729248,133.55771
0.0,179.21,-0.058928944,-3.1913872,0.6647036373615265,28.61,0.18737169,37161,25,6197248,10540.820818901062,191.68137
0.0,174.99,-0.053693853,-3.1889193,0.6607217788696289,21.11,0.26841617,37186,25,6201344,10547.52178645134,194.01045
0.0,169.11,-0.05893556,-3.201125,0.7258395552635193,6.79,0.19422485,37210,24,6205440,10554.113144159317,151.87688
0.0,168.79,-0.054953955,-3.2018082,0.721548318862915,-2.28,0.18942711,37233,23,6209536,10560.709867954254,160.29141
0.0,172.7,-0.058510236,-3.185912,0.7215898334980011,1.92,0.19793941,37258,25,6213632,10567.168977737427,165.81699
0.0,174.39,-0.052287374,-3.1930733,0.7424258589744568,-4.41,0.2100331,37280,22,6217728,10573.748677015305,178.87608
0.0,186.35,-0.05505286,-3.174056,0.6518548727035522,-7.8,0.22902825,37299,19,6221824,10580.451641082764,172.90837
0.0,183.15,-0.0544853,-3.1899717,0.6288418471813202,7.15,0.20119691,37322,23,6225920,10587.229457139969,163.67384
0.0,185.15,-0.05787021,-3.1768303,0.7772431373596191,5.52,0.22095187,37344,22,6230016,10594.036861419678,137.82619
0.0,185.77,-0.060014643,-3.1908414,0.6661619544029236,5.55,0.15839557,37368,24,6234112,10600.675739049911,164.08553
0.0,176.78,-0.058150355,-3.191425,0.7461182773113251,4.68,0.24377461,37392,24,6238208,10607.303122758865,169.0019
0.0,174.4,-0.05689779,-3.2025287,0.6640213429927826,12.54,0.1783892,37414,22,6242304,10614.012923240662,191.88484
0.0,177.34,-0.053196833,-3.2202103,0.7365851104259491,2.81,0.190448,37438,24,6246400,10620.767378091812,187.28543
0.0,172.71,-0.056935646,-3.2188065,0.6070425510406494,24.61,0.19936547,37461,23,6250496,10648.540292739868,165.56372
0.0,180.2,-0.05260611,-3.21309,0.6331431865692139,24.82,0.25147232,37483,22,6254592,10655.197528600693,170.67538
0.0,179.58,-0.010775162,-3.1693537,0.7548118382692337,14.11,0.7718536,37507,24,6258688,10661.890003204346,168.91455
0.0,178.0,-0.061642274,-3.175579,0.7798113226890564,18.06,0.16205308,37528,21,6262784,10668.811735868454,125.82408
0.0,188.59,-0.050210822,-3.1725476,0.733564168214798,4.74,0.19054492,37548,20,6266880,10675.70911693573,146.53203
0.0,196.16,-0.064759776,-3.193665,0.7103802263736725,6.16,0.1392495,37567,19,6270976,10682.646454572678,158.63324
0.0,198.26,-0.051771466,-3.1999006,0.6842266917228699,7.26,0.26820922,37587,20,6275072,10689.41843008995,162.577
0.0,197.06,-0.061393276,-3.1839552,0.7846753746271133,14.3,0.14689091,37610,23,6279168,10696.044872283936,150.73053
0.0,196.68,-0.057631686,-3.209407,0.6243085861206055,1.3,0.1755634,37632,22,6283264,10702.7547352314,180.69768
0.0,188.35,-0.0550609,-3.223072,0.5934102237224579,6.84,0.18563855,37656,24,6287360,10709.338326454163,179.56929
0.0,182.63,-0.055131547,-3.2148893,0.6620153188705444,4.64,0.21570008,37678,22,6291456,10715.927696943283,160.00148
0.0,178.38,-0.06358299,-3.234944,0.6821780800819397,14.53,0.13268022,37703,25,6295552,10722.257552862167,165.97221
0.0,174.23,-0.06158396,-3.248455,0.6384229063987732,24.01,0.16460386,37726,23,6299648,10728.698506832123,196.32027
0.0,180.07,-0.056673672,-3.2590225,0.6623103320598602,4.45,0.22616148,37749,23,6303744,10735.266128063202,183.93459
0.0,172.41,-0.044812836,-3.2416995,0.6110495328903198,11.84,0.28103855,37772,23,6307840,10742.0282766819,184.84706
0.0,172.15,-0.05832719,-3.263356,0.6703186631202698,-4.78,0.17187627,37798,26,6311936,10748.672363996506,192.57841
0.0,174.74,-0.048294652,-3.262898,0.6532285213470459,-6.08,0.19165716,37820,22,6316032,10755.468129396439,178.21931
0.0,171.79,-0.057422064,-3.2672386,0.7781456410884857,7.73,0.2108821,37844,24,6320128,10762.189327955246,136.30804
0.0,172.8,-0.053037778,-3.2800796,0.7742592990398407,19.35,0.1868855,37867,23,6324224,10768.931735277176,155.82516
0.0,177.42,-0.0557562,-3.2811394,0.7669004201889038,22.46,0.19954695,37891,24,6328320,10775.610380411148,179.34299
0.0,176.3,-0.05765373,-3.2943106,0.7636731714010239,20.34,0.18233812,37913,22,6332416,10782.207307100296,161.33792
0.0,175.8,-0.050063096,-3.2934418,0.6895611882209778,6.89,0.17536901,37938,25,6336512,10788.879999637604,169.45059
0.0,175.16,-0.060317628,-3.2880664,0.6288734674453735,9.97,0.16102012,37961,23,6340608,10795.526847362518,204.97234
0.0,175.25,-0.055390682,-3.2468307,0.7407144904136658,1.59,0.2197185,37983,22,6344704,10802.291376113892,152.86041
0.0,176.9,-0.022189751,-3.2107227,0.7747301161289215,14.61,0.5691082,38005,22,6348800,10808.862234592438,136.7212
0.0,178.92,-0.058531057,-3.2217453,0.6418538689613342,24.38,0.15563513,38028,23,6352896,10815.478885889053,184.37378
0.0,187.33,-0.06292348,-3.2319791,0.740582674741745,27.24,0.13690785,38049,21,6356992,10822.126610517502,152.9589
0.0,182.18,-0.059775494,-3.224919,0.6367371082305908,30.3,0.15539078,38073,24,6361088,10828.683928728104,213.53023
0.0,186.06,-0.06317135,-3.223617,0.7186261713504791,26.55,0.17010264,38093,20,6365184,10835.312714099884,147.5981
0.0,182.41,-0.05763686,-3.2152054,0.7656259089708328,13.71,0.18846266,38119,26,6369280,10841.760175228119,165.22704
0.0,180.09,-0.05354486,-3.2102664,0.6435709297657013,4.59,0.16200355,38142,23,6373376,10848.368134021759,159.61743
0.0,181.37,-0.06177435,-3.2080796,0.616229772567749,2.07,0.16847484,38163,21,6377472,10854.953944921494,185.70332
0.0,187.48,-0.056965437,-3.208882,0.5460948050022125,-14.11,0.16770653,38181,18,6381568,10861.685744285583,169.00803
0.0,190.9,-0.057056535,-3.2057233,0.7476430237293243,-1.92,0.1937314,38203,22,6385664,10868.475712776184,117.36993
0.0,197.26,-0.05614302,-3.203587,0.5720661282539368,10.83,0.19228546,38223,20,6389760,10875.189808607101,188.1834
0.0,204.52,-0.060727015,-3.2114,0.6352691352367401,7.6,0.22571011,38242,19,6393856,10881.889429092407,165.99443
0.0,203.43,-0.06102993,-3.2186139,0.6728183329105377,9.04,0.20474328,38265,23,6397952,10888.535288572311,154.94781
0.0,196.17,-0.05298906,-3.2264817,0.6791225075721741,5.66,0.25292793,38287,22,6402048,10895.280520915985,136.2202
0.0,197.04,-0.05747759,-3.2260168,0.667975515127182,-5.41,0.20730598,38306,19,6406144,10902.04028749466,146.87915
0.0,196.65,-0.054867744,-3.2162938,0.6965876519680023,0.02,0.19450416,38327,21,6410240,10908.635478496552,151.1194
0.0,193.08,-0.048282925,-3.20287,0.7077494561672211,2.1,0.23913391,38350,23,6414336,10915.139859437943,143.49823
0.0,184.66,-0.05501842,-3.1913898,0.7110705375671387,5.39,0.20721982,38374,24,6418432,10921.79277586937,177.4893
0.0,179.29,-0.04267723,-3.1852531,0.7044034898281097,8.49,0.2798339,38397,23,6422528,10928.462813138962,186.23457
0.0,176.69,-0.057449527,-3.180832,0.6746906638145447,11.09,0.18611322,38420,23,6426624,10935.300347328186,172.49225
0.0,185.77,-0.05490314,-3.1767278,0.6771813333034515,-8.46,0.15685879,38438,18,6430720,10942.34851527214,139.27632
0.0,179.66,-0.06271278,-3.1905375,0.6188148558139801,4.4,0.17925869,38464,26,6434816,10949.146580934525,180.16
0.0,182.6,-0.05655712,-3.1965015,0.7580173164606094,-1.33,0.17969134,38488,24,6438912,10956.006351709366,165.43842
0.0,177.52,-0.054217678,-3.2077072,0.6826092898845673,11.6,0.20867084,38509,21,6443008,10962.781116724014,170.96169
0.0,173.17,-0.055205803,-3.2048645,0.6748545467853546,6.05,0.1957237,38535,26,6447104,10969.44875717163,176.66782
0.0,170.16,-0.05939453,-3.1995888,0.700545459985733,7.17,0.18039772,38560,25,6451200,10976.129808664322,169.1905
0.0,173.44,-0.05204187,-3.184987,0.7145274579524994,3.05,0.20540637,38582,22,6455296,10983.00973892212,172.4046
0.0,181.41,-0.022470882,-3.1618497,0.7250470221042633,-0.09,0.5701162,38602,20,6459392,10989.845926523209,127.336365
0.0,181.14,-0.04839957,-3.1409569,0.6903460621833801,1.11,0.13792898,38622,20,6463488,10996.665836811066,177.38087
0.0,195.29,-0.055338394,-3.14024,0.7017698585987091,8.55,0.1508917,38639,17,6467584,11003.448025226593,153.15874
0.0,200.09,-0.056452025,-3.156128,0.5642030537128448,10.34,0.18610062,38663,24,6471680,11010.229186296463,184.45782
0.0,195.43,-0.054834206,-3.1694603,0.7210663855075836,28.62,0.16995732,38686,23,6475776,11016.946393013,186.48065
0.0,200.88,-0.0439839,-3.146306,0.5966730117797852,19.23,0.29180244,38705,19,6479872,11023.727317333221,182.77567
