EpRewMean,TimestepsSoFar,loss_vf_loss,loss_pol_surr,EpisodesSoFar,EpThisIter,ev_tdlam_before,TimeElapsed,loss_kl,loss_ent,EpLenMean,loss_pol_entpen
-52.85,20783104,395.72595,-0.06616875,191981,48,0.529864490032196,73025.82776665688,0.39005443,-3.543289,87.82,0.0
-43.05,20787200,373.45844,-0.07187486,192029,48,0.6319300830364227,73035.30173325539,0.5163653,-3.5518024,86.61,0.0
-42.14,20791296,400.2832,-0.078972325,192076,47,0.5769610106945038,73044.98113965988,0.40708798,-3.5590513,85.69,0.0
-17.14,20795392,352.7372,-0.03672705,192122,46,0.6243038475513458,73054.42085075378,0.9736106,-3.5279696,86.25,0.0
-11.49,20799488,339.94388,-0.07717842,192168,46,0.6329969763755798,73063.27137827873,0.38432184,-3.541432,87.82,0.0
-18.21,20803584,357.75653,-0.077845275,192214,46,0.640863835811615,73146.58654308319,0.34770232,-3.5463104,88.09,0.0
-23.35,20807680,295.8654,-0.07402693,192259,45,0.651759922504425,73155.7977335453,0.42449012,-3.5526395,89.82,0.0
-29.64,20811776,272.5859,-0.07900029,192305,46,0.734248012304306,73165.04708051682,0.41680235,-3.5557554,89.63,0.0
-16.5,20815872,351.3179,-0.067906104,192351,46,0.6625447571277618,73174.08325195312,0.51591307,-3.558956,90.6,0.0
-26.22,20819968,380.17203,-0.05979682,192399,48,0.6528632044792175,73183.20235276222,0.57353026,-3.5314481,87.92,0.0
-28.44,20824064,364.64627,-0.082150936,192444,45,0.7083370685577393,73192.03353762627,0.54931426,-3.5463064,86.72,0.0
-22.88,20828160,395.0773,-0.07486351,192486,42,0.608702152967453,73200.95152664185,0.67463875,-3.5487669,92.25,0.0
-28.96,20832256,313.08188,-0.068655126,192532,46,0.6204586625099182,73210.1678853035,0.6261682,-3.5512729,92.73,0.0
-15.49,20836352,330.21896,-0.060824066,192576,44,0.5951285362243652,73219.62931418419,1.117155,-3.5695188,93.67,0.0
-17.59,20840448,316.6933,-0.076382525,192625,49,0.7000117599964142,73229.02396345139,0.56202024,-3.561157,89.36,0.0
-26.62,20844544,293.142,-0.07065981,192670,45,0.73151695728302,73238.18375635147,0.49757227,-3.5659177,88.2,0.0
-31.76,20848640,369.64432,-0.08658558,192712,42,0.6135484874248505,73247.47177219391,0.5018109,-3.5679004,94.37,0.0
-25.95,20852736,315.6773,-0.07572345,192761,49,0.7156998813152313,73256.77308416367,0.506761,-3.5390744,90.42,0.0
-29.61,20856832,321.06073,-0.07639876,192810,49,0.739775538444519,73265.99525594711,0.5692037,-3.5938296,84.26,0.0
-37.7,20860928,334.63174,-0.068649136,192855,45,0.7040058076381683,73274.78669714928,0.584507,-3.6014407,86.8,0.0
-32.18,20865024,325.86877,-0.07646123,192900,45,0.6748280823230743,73283.86134719849,0.6950482,-3.625228,91.32,0.0
-43.27,20869120,324.1815,0.014265777,192945,45,0.7039684951305389,73292.80739665031,2.3277576,-3.61905,89.53,0.0
-39.28,20873216,350.73026,-0.0402857,192992,47,0.668635755777359,73301.46974897385,1.2922605,-3.6041903,90.09,0.0
-25.03,20877312,444.1915,-0.07396843,193035,43,0.6274237632751465,73310.58604359627,0.53090304,-3.6097445,90.1,0.0
-25.18,20881408,345.3592,-0.07125799,193085,50,0.6585074067115784,73319.85486888885,0.3913189,-3.6112103,86.73,0.0
-25.93,20885504,316.65283,-0.07661455,193134,49,0.745000571012497,73329.23628687859,0.4552691,-3.6145132,83.0,0.0
-34.79,20889600,340.56296,-0.063280486,193183,49,0.665211409330368,73338.64522075653,0.65865135,-3.613159,83.86,0.0
-39.05,20893696,355.74692,-0.07180363,193230,47,0.6887067258358002,73347.86370444298,0.564816,-3.6220386,85.9,0.0
-28.85,20897792,398.2379,-0.0717053,193278,48,0.658297210931778,73356.63192224503,0.56237614,-3.659794,84.39,0.0
-31.72,20901888,380.16043,-0.073260464,193325,47,0.6698448061943054,73442.98658275604,0.61741686,-3.6440463,85.51,0.0
-29.19,20905984,426.80322,-0.07593157,193368,43,0.6011137962341309,73452.48882889748,0.65045,-3.6472971,90.97,0.0
-23.72,20910080,361.5176,-0.07734573,193417,49,0.69496950507164,73461.85527539253,0.5435601,-3.6508298,89.58,0.0
-26.23,20914176,350.07315,-0.07376496,193461,44,0.7264384627342224,73471.50710129738,0.6234417,-3.6790347,88.99,0.0
-37.35,20918272,350.4404,-0.06924795,193511,50,0.6600914001464844,73480.93597841263,0.6832161,-3.6643403,84.79,0.0
-45.76,20922368,284.5813,-0.040692788,193560,49,0.7098113894462585,73490.25763726234,1.1648493,-3.6522403,82.76,0.0
-47.58,20926464,306.51447,-0.056334615,193606,46,0.7427269816398621,73499.48134875298,0.74229926,-3.636246,84.99,0.0
-27.8,20930560,324.50568,-0.07274098,193654,48,0.6561423540115356,73508.90396428108,0.5158168,-3.6633341,87.6,0.0
-22.67,20934656,375.14935,-0.06762407,193700,46,0.591349184513092,73518.35199213028,0.5592677,-3.6527371,86.97,0.0
-25.86,20938752,341.97375,-0.07411751,193744,44,0.6643501818180084,73527.40830087662,0.5733958,-3.6573484,89.77,0.0
-40.0,20942848,401.98596,-0.06585151,193792,48,0.6185868382453918,73536.71327471733,0.52626216,-3.671464,90.08,0.0
-41.99,20946944,331.77927,0.17502761,193839,47,0.5985467731952667,73546.71590566635,8.650272,-3.6166532,85.5,0.0
-25.16,20951040,359.21588,0.06068657,193886,47,0.6318994760513306,73555.81973981857,3.602505,-3.6125944,88.14,0.0
-34.98,20955136,277.95755,-0.084561005,193936,50,0.6840823292732239,73564.72785496712,0.36262622,-3.6301534,86.2,0.0
-45.12,20959232,383.36234,-0.070902914,193983,47,0.5798368752002716,73573.88454294205,0.3485062,-3.6367197,84.8,0.0
-42.45,20963328,295.4267,-0.0720851,194027,44,0.604870080947876,73583.32042312622,0.3712962,-3.654708,89.12,0.0
-45.46,20967424,298.05807,-0.06788427,194081,54,0.7532579600811005,73592.88320827484,0.4108542,-3.6702766,86.25,0.0
-45.28,20971520,327.3551,-0.074158706,194127,46,0.6213996708393097,73602.63578748703,0.47613287,-3.6880953,81.87,0.0
-42.18,20975616,454.55496,-0.028563399,194179,52,0.7036086022853851,73612.0623011589,1.5237012,-3.664855,82.52,0.0
-30.29,20979712,344.55762,-0.06789617,194229,50,0.6838188171386719,73621.41255545616,0.42863813,-3.6776278,80.35,0.0
-22.1,20983808,421.17218,-0.07447072,194275,46,0.5896567106246948,73631.51230335236,0.49629584,-3.6887522,85.52,0.0
-16.13,20987904,339.48727,-0.06295593,194323,48,0.6591909527778625,73641.02318072319,0.66782016,-3.7029305,86.69,0.0
-26.4,20992000,349.89407,-0.07430518,194371,48,0.7430029511451721,73650.80898451805,0.73368824,-3.717678,85.74,0.0
-23.67,20996096,301.76074,-0.06889808,194417,46,0.7563823908567429,73660.50061678886,0.57669896,-3.693436,88.17,0.0
-13.32,21000192,367.40094,-0.064103924,194460,43,0.7096207439899445,73752.77620053291,0.93432206,-3.6898081,91.37,0.0
-33.9,21004288,437.5637,-0.06368999,194508,48,0.6731898486614227,73762.1452524662,0.6599649,-3.6978292,89.94,0.0
-46.79,21008384,428.18082,-0.06501064,194558,50,0.6875401139259338,73771.0652012825,0.62557375,-3.7045596,83.51,0.0
-43.29,21012480,407.42245,-0.07029184,194602,44,0.6811518371105194,73779.80749106407,0.51909363,-3.71042,87.89,0.0
-24.76,21016576,446.83472,-0.06351216,194652,50,0.7076467573642731,73788.77909874916,0.65403444,-3.6970024,85.16,0.0
-12.01,21020672,379.8571,-0.053321127,194700,48,0.6883217096328735,73797.955026865,1.0922767,-3.6926687,83.63,0.0
-22.26,21024768,363.92178,-0.06788432,194748,48,0.680958092212677,73806.71960949898,0.7044185,-3.6782217,86.19,0.0
-25.7,21028864,337.17288,-0.07069664,194797,49,0.6913824379444122,73815.8974852562,0.55858666,-3.674042,83.65,0.0
-38.63,21032960,386.54037,0.05043892,194842,45,0.6711161136627197,73824.52085876465,2.5403523,-3.6323698,84.82,0.0
-50.06,21037056,275.56924,-0.08156929,194890,48,0.6919874846935272,73833.58051347733,0.35143605,-3.6533017,87.34,0.0
-33.66,21041152,378.94678,-0.07153585,194935,45,0.66880863904953,73842.60556197166,0.4880846,-3.656555,87.8,0.0
-18.7,21045248,396.36047,-0.075649165,194979,44,0.7039502561092377,73851.72306251526,0.69346356,-3.6527548,91.13,0.0
-19.66,21049344,455.4769,-0.07719365,195023,44,0.6664566695690155,73860.93374419212,0.52694416,-3.6528928,93.6,0.0
-7.02,21053440,424.4741,-0.071413815,195071,48,0.6670160889625549,73870.32307481766,0.5585,-3.6673005,90.91,0.0
-17.06,21057536,391.82135,-0.019369587,195122,51,0.7208212316036224,73879.35101294518,1.845886,-3.647933,82.94,0.0
-28.96,21061632,377.4655,-0.057679333,195171,49,0.6418195068836212,73888.52617931366,0.7305063,-3.6299253,80.98,0.0
-24.91,21065728,439.99207,-0.07906106,195220,49,0.6273358166217804,73898.15643310547,0.35016903,-3.6307566,82.96,0.0
-23.86,21069824,376.7192,-0.06751352,195268,48,0.6456206738948822,73907.37279176712,0.5275519,-3.6323361,85.72,0.0
-32.07,21073920,367.54315,-0.07672908,195316,48,0.6654260754585266,73916.59999060631,0.40444657,-3.6430979,86.06,0.0
-24.19,21078016,419.09918,-0.06878969,195363,47,0.5772511661052704,73925.57820558548,0.5596036,-3.6714294,86.97,0.0
-22.31,21082112,313.6671,-0.030043308,195406,43,0.6512815654277802,73935.24396824837,2.3691454,-3.652543,92.18,0.0
-29.38,21086208,343.16547,-0.08084056,195453,47,0.7289648056030273,73945.14990019798,0.4656803,-3.663448,91.17,0.0
-33.22,21090304,311.9213,-0.047452502,195503,50,0.662080705165863,73955.13149356842,0.96534663,-3.6134524,85.15,0.0
-38.48,21094400,382.83664,-0.017159132,195547,44,0.6670147776603699,73965.08137178421,1.4483408,-3.556015,86.94,0.0
-27.79,21098496,376.24234,-0.07895955,195594,47,0.6744450628757477,73974.5982530117,0.3920132,-3.577991,88.9,0.0
-19.06,21102592,387.29987,-0.050250087,195646,52,0.6010351181030273,74063.20164322853,0.9848641,-3.5667875,83.2,0.0
-26.76,21106688,448.5997,-0.048757024,195693,47,0.680888444185257,74072.65675759315,0.9472578,-3.5520518,83.53,0.0
-31.5,21110784,479.8204,-0.07503336,195746,53,0.6626973152160645,74081.82542991638,0.48499382,-3.5454855,81.68,0.0
-30.12,21114880,341.2784,-0.07248879,195789,43,0.59089195728302,74091.02088356018,0.36733326,-3.5736277,85.7,0.0
-16.97,21118976,392.44092,-0.031951644,195834,45,0.6810622811317444,74100.45585298538,1.3655338,-3.5114908,91.02,0.0
-12.18,21123072,319.3467,-0.07058509,195880,46,0.7052441537380219,74109.9043097496,0.39493698,-3.5470133,89.59,0.0
-35.07,21127168,327.16458,0.0020155848,195926,46,0.6218846440315247,74119.65815472603,2.031516,-3.5390353,88.79,0.0
-39.99,21131264,300.0957,-0.08474417,195981,55,0.7091417610645294,74128.9757027626,0.33116063,-3.5749555,81.14,0.0
-29.86,21135360,390.07635,0.109893054,196032,51,0.6437570154666901,74138.4529325962,6.7152925,-3.5408282,76.61,0.0
-28.67,21139456,383.17105,-0.08400222,196078,46,0.6305644512176514,74147.78744792938,0.45353416,-3.562656,83.09,0.0
-24.89,21143552,413.00012,-0.08148052,196128,50,0.5821117162704468,74156.32720351219,0.46450955,-3.5545163,86.11,0.0
-27.75,21147648,364.20615,-0.07856032,196175,47,0.7098789811134338,74165.34587836266,0.52124745,-3.5480053,84.21,0.0
-42.02,21151744,366.0907,-0.07214863,196220,45,0.5668814480304718,74174.81093978882,0.48011884,-3.5469928,87.77,0.0
-33.69,21155840,360.3173,-0.0852177,196267,47,0.7018996775150299,74184.21236014366,0.42590028,-3.5320399,87.74,0.0
-11.92,21159936,323.97498,-0.07628699,196311,44,0.6279677748680115,74192.97095131874,0.61981875,-3.5253453,91.21,0.0
-30.16,21164032,361.0975,-0.06324711,196356,45,0.6354948878288269,74201.56739234924,0.6614576,-3.508015,94.25,0.0
-31.47,21168128,332.5755,-0.08219554,196401,45,0.6880661845207214,74210.86154556274,0.48850143,-3.5527332,89.11,0.0
-18.79,21172224,324.77338,-0.07431558,196449,48,0.6954622864723206,74219.83783555031,0.6537317,-3.5756955,88.69,0.0
-13.54,21176320,340.76517,-0.073840715,196497,48,0.6343614459037781,74228.42240071297,0.4497335,-3.5715322,85.93,0.0
-17.48,21180416,324.44168,-0.071839385,196538,41,0.706549346446991,74237.49337911606,0.5722046,-3.546887,90.82,0.0
-30.36,21184512,354.8314,-0.05533427,196584,46,0.6580582559108734,74245.99030637741,0.85658675,-3.5189831,92.56,0.0
-42.66,21188608,323.5269,-0.014089193,196632,48,0.6671241521835327,74254.8840918541,1.952438,-3.477432,85.89,0.0
-41.59,21192704,315.48245,-0.061549287,196681,49,0.6315573155879974,74264.78646850586,0.5943541,-3.4959872,84.6,0.0
-48.59,21196800,358.6484,-0.07310367,196728,47,0.6424170434474945,74274.21322727203,0.7055635,-3.514787,84.98,0.0
-28.37,21200896,344.07318,-0.08144059,196779,51,0.7139363288879395,74363.7020702362,0.53122586,-3.483478,83.47,0.0
-22.24,21204992,324.2208,-0.06853113,196831,52,0.7443938553333282,74373.88921403885,0.68259424,-3.5095937,79.83,0.0
-24.63,21209088,410.82965,-0.0748151,196880,49,0.6984318494796753,74383.53835082054,0.42654625,-3.5371356,81.59,0.0
-12.57,21213184,441.1287,-0.06907972,196926,46,0.6845082342624664,74393.1048605442,0.5499013,-3.523698,85.22,0.0
-29.04,21217280,331.5518,-0.072226636,196981,55,0.6250381767749786,74402.66443181038,0.5540147,-3.5343463,81.04,0.0
-45.79,21221376,343.81207,-0.041323666,197024,43,0.6184355020523071,74412.38085126877,1.1507053,-3.506103,83.2,0.0
-29.95,21225472,366.78214,-0.0768951,197072,48,0.669604480266571,74421.66676259041,0.59567195,-3.4889407,89.65,0.0
-22.89,21229568,415.92017,0.08971686,197119,47,0.6386668682098389,74430.94007396698,3.9427247,-3.4621582,86.87,0.0
-13.22,21233664,317.02414,-0.08205988,197170,51,0.6734066903591156,74440.11775612831,0.3435546,-3.4580069,83.37,0.0
-18.69,21237760,320.53262,-0.05132733,197224,54,0.7221222519874573,74449.34472870827,0.9546293,-3.4837072,77.34,0.0
-28.99,21241856,363.62714,-0.08013676,197273,49,0.5136745870113373,74457.97338604927,0.32464057,-3.5115626,79.4,0.0
-28.02,21245952,342.63776,-0.0775176,197325,52,0.6925095915794373,74468.06291651726,0.695971,-3.4838703,81.53,0.0
-36.8,21250048,316.39896,-0.06822387,197371,46,0.6892856955528259,74478.13668394089,0.63021725,-3.487213,83.39,0.0
-36.97,21254144,356.94437,-0.06689843,197416,45,0.5799989402294159,74487.6290280819,0.6863459,-3.4704602,90.23,0.0
-41.63,21258240,443.18927,-0.063054584,197467,51,0.6126125156879425,74497.49232196808,0.6575915,-3.4879107,85.77,0.0
-49.72,21262336,331.52087,0.0006654705,197517,50,0.6746454834938049,74507.31512784958,2.1722076,-3.4843633,80.69,0.0
-49.94,21266432,332.78885,-0.078341685,197568,51,0.6529184281826019,74516.59224867821,0.43448046,-3.5003092,81.47,0.0
-39.7,21270528,254.75047,-0.0677197,197622,54,0.7073591947555542,74525.60417628288,0.5960008,-3.495953,77.26,0.0
-25.72,21274624,337.1351,-0.07366541,197669,47,0.6163763701915741,74535.06622862816,0.54693526,-3.4795532,79.48,0.0
-26.66,21278720,373.8416,-0.07100331,197721,52,0.6414234340190887,74544.2608036995,0.70869416,-3.4967039,82.27,0.0
-35.59,21282816,347.35498,-0.07727132,197764,43,0.6391682624816895,74553.21194028854,0.72196406,-3.464004,84.89,0.0
-40.44,21286912,397.60327,-0.059158735,197813,49,0.5776498019695282,74561.97625803947,0.6317145,-3.4466403,87.45,0.0
-42.16,21291008,280.4047,-0.074656256,197861,48,0.7270062565803528,74571.14754915237,0.67004126,-3.4605136,84.4,0.0
-37.01,21295104,361.15213,0.0060060457,197911,50,0.4861266613006592,74580.55309414864,2.314188,-3.431229,83.92,0.0
-43.23,21299200,345.5411,-0.080904596,197965,54,0.7212416231632233,74590.12606787682,0.34968463,-3.4141493,77.54,0.0
-51.95,21303296,335.64072,-0.074088715,198013,48,0.5781579315662384,74678.50495266914,0.36553583,-3.4100232,79.47,0.0
-46.76,21307392,335.32397,-0.078926824,198061,48,0.6749649345874786,74687.59616351128,0.3698505,-3.4176135,83.27,0.0
-47.29,21311488,317.72516,-0.07046126,198108,47,0.6192822456359863,74696.90664386749,0.7571845,-3.4309435,86.31,0.0
-35.57,21315584,380.36288,0.03589558,198158,50,0.6322101354598999,74705.58705377579,2.6772153,-3.380299,85.77,0.0
-28.07,21319680,339.13824,-0.07780359,198204,46,0.6559164524078369,74714.10714459419,0.4242348,-3.4166105,84.47,0.0
-23.15,21323776,354.16898,-0.0699023,198251,47,0.6144750714302063,74722.69859242439,0.6036969,-3.4115894,87.24,0.0
-29.74,21327872,355.09525,-0.05975314,198293,42,0.4767482280731201,74731.43804240227,0.9092596,-3.420376,90.49,0.0
-42.7,21331968,319.88998,-0.07460733,198339,46,0.5609140992164612,74740.626349926,0.5083446,-3.4414175,89.9,0.0
-38.68,21336064,325.6492,-0.06800927,198390,51,0.693946361541748,74749.98063373566,0.52799493,-3.4163966,85.42,0.0
-55.79,21340160,301.9786,-0.07501187,198443,53,0.6424021422863007,74759.17738580704,0.49046427,-3.3977475,79.17,0.0
-53.13,21344256,322.6248,-0.049525224,198491,48,0.7051393389701843,74768.20142316818,0.89163876,-3.3851626,81.6,0.0
-33.13,21348352,364.81436,-0.020246265,198545,54,0.7057090997695923,74777.45244073868,1.425568,-3.3090222,78.98,0.0
-31.32,21352448,345.37054,-0.073042944,198593,48,0.6475017964839935,74787.38952350616,0.44031832,-3.3032415,80.04,0.0
-37.68,21356544,366.0381,-0.07442811,198642,49,0.6921270489692688,74796.771930933,0.47632793,-3.3293293,85.07,0.0
-52.97,21360640,325.50064,-0.069292516,198691,49,0.6120414435863495,74805.48546648026,0.5284402,-3.3456771,84.18,0.0
-50.24,21364736,409.45404,-0.06257055,198742,51,0.7063552737236023,74814.71748805046,0.59761095,-3.298949,81.46,0.0
-43.47,21368832,392.3767,-0.07330935,198793,51,0.6998094320297241,74823.87101173401,0.4676181,-3.2865145,80.0,0.0
-35.87,21372928,439.9219,-0.06500018,198843,50,0.6385099589824677,74833.12997460365,0.6121776,-3.2816808,81.45,0.0
-38.51,21377024,281.9013,-0.073844686,198895,52,0.7190413773059845,74842.22775244713,0.38414812,-3.298248,80.75,0.0
-45.75,21381120,316.99,-0.07910198,198940,45,0.728394627571106,74850.86087322235,0.5835295,-3.3427136,83.92,0.0
-48.42,21385216,392.51273,-0.068167135,198994,54,0.639418751001358,74860.00905036926,0.51399976,-3.327483,83.11,0.0
-41.01,21389312,363.21686,-0.074170664,199044,50,0.6926548779010773,74869.35908699036,0.5573832,-3.3404531,78.63,0.0
-40.39,21393408,397.89264,-0.073117025,199094,50,0.5920558869838715,74878.85768055916,0.42400694,-3.3535306,81.99,0.0
-58.32,21397504,249.8075,-0.07357337,199143,49,0.7032685875892639,74888.0340282917,0.77509964,-3.3352313,82.54,0.0
-54.11,21401600,285.47855,-0.067129835,199194,51,0.6065097749233246,74973.98321223259,0.5858651,-3.3208358,80.9,0.0
-37.54,21405696,371.5188,-0.08030277,199240,46,0.7042033076286316,74983.37089705467,0.5402098,-3.3199933,84.37,0.0
-39.59,21409792,359.6507,-0.072801456,199291,51,0.6408557593822479,74992.396682024,0.478821,-3.3329928,85.68,0.0
-37.44,21413888,285.2333,-0.06486851,199338,47,0.668537437915802,75001.56640076637,0.7241357,-3.3288922,82.7,0.0
-29.29,21417984,298.17825,-0.0723659,199384,46,0.6835116147994995,75010.9200694561,0.5341833,-3.3050234,87.87,0.0
-32.73,21422080,381.159,-0.08195888,199438,54,0.6805844902992249,75020.19219136238,0.45548305,-3.2945359,82.52,0.0
-39.68,21426176,406.3606,-0.037116483,199494,56,0.6635818183422089,75029.76379776001,0.95053816,-3.2610214,73.96,0.0
-34.87,21430272,410.30637,-0.08085129,199544,50,0.6327753365039825,75039.39859747887,0.41775402,-3.2986403,77.64,0.0
-36.41,21434368,374.13394,-0.050163724,199600,56,0.6385655105113983,75048.88161039352,0.70627767,-3.2758625,77.11,0.0
-34.7,21438464,386.45575,-0.08269607,199650,50,0.5790551900863647,75058.4272403717,0.44773218,-3.2617037,77.64,0.0
-30.91,21442560,322.67978,-0.06885181,199696,46,0.6835949718952179,75068.14096093178,0.6479376,-3.2546422,84.85,0.0
-35.24,21446656,354.4141,-0.069572695,199747,51,0.6882382333278656,75077.81433105469,0.49668133,-3.2582257,84.77,0.0
-34.32,21450752,390.70963,-0.08189739,199790,43,0.6852380931377411,75086.86182665825,0.52304447,-3.28064,87.07,0.0
-30.16,21454848,404.52603,0.12854688,199840,50,0.6099474728107452,75095.68635249138,7.7832575,-3.2917132,88.1,0.0
-53.49,21458944,407.1707,-0.07163989,199893,53,0.666395753622055,75104.4744477272,0.41349098,-3.3021743,79.4,0.0
-53.35,21463040,354.722,-0.07345022,199951,58,0.6400323212146759,75113.3265607357,0.35567918,-3.306352,71.57,0.0
-40.91,21467136,467.428,-0.022631353,200004,53,0.4806416630744934,75122.25089120865,1.1506462,-3.2935026,73.63,0.0
-36.46,21471232,403.9379,-0.07422586,200059,55,0.5891848206520081,75131.85865974426,0.31214207,-3.3008683,75.0,0.0
-39.77,21475328,345.40155,-0.065050654,200112,53,0.6274323463439941,75141.22017002106,0.596506,-3.3029478,75.83,0.0
-22.97,21479424,389.3782,-0.075693876,200171,59,0.6692396998405457,75150.37208843231,0.29829043,-3.3120878,72.3,0.0
-22.65,21483520,371.12512,-0.077840984,200217,46,0.5966448485851288,75159.56927061081,0.4931903,-3.3187366,77.83,0.0
-36.34,21487616,412.45187,-0.07390212,200262,45,0.608441174030304,75168.8259961605,0.35648093,-3.3331409,87.49,0.0
-40.77,21491712,333.3655,-0.08294026,200312,50,0.5296344459056854,75178.26779985428,0.4807406,-3.3770556,87.71,0.0
-36.86,21495808,348.25952,-0.08019023,200368,56,0.726437896490097,75187.50352883339,0.45354423,-3.392425,75.9,0.0
-40.4,21499904,350.4573,-0.08398916,200416,48,0.7162638604640961,75197.13471007347,0.42653924,-3.4158826,78.15,0.0
-45.66,21504000,422.45453,-0.056115318,200468,52,0.6281514167785645,75276.35440349579,0.7728879,-3.3953555,81.59,0.0
-35.3,21508096,426.63782,-0.06612336,200521,53,0.6550815403461456,75285.88166809082,0.5653491,-3.3668473,76.68,0.0
-32.64,21512192,416.111,-0.072325885,200573,52,0.5934327840805054,75295.20473194122,0.44788432,-3.3704565,77.87,0.0
-37.32,21516288,336.09586,-0.084110945,200623,50,0.662353128194809,75304.30519986153,0.51172,-3.3845556,79.22,0.0
-34.44,21520384,367.84808,-0.06399496,200683,60,0.6733538210391998,75313.52784442902,0.667743,-3.381181,73.92,0.0
-44.6,21524480,357.92673,-0.06763923,200740,57,0.5832116603851318,75322.64374256134,0.5457326,-3.3798862,68.77,0.0
-42.05,21528576,397.86746,-0.07442527,200793,53,0.6809639036655426,75331.62972664833,0.49849734,-3.3880877,74.02,0.0
-23.0,21532672,444.51633,-0.06311565,200847,54,0.6778422296047211,75341.55616021156,0.45656857,-3.3778424,77.57,0.0
-33.94,21536768,431.6409,-0.07072598,200898,51,0.6141828000545502,75350.87245798111,0.5645722,-3.389465,77.1,0.0
-51.45,21540864,354.90796,-0.07369586,200952,54,0.6573019027709961,75359.73783683777,0.5002661,-3.3931088,77.99,0.0
-44.68,21544960,349.37534,-0.06427704,201002,50,0.6746189594268799,75368.25457787514,0.5215384,-3.3882458,79.23,0.0
-34.17,21549056,395.25525,-0.075129695,201058,56,0.6651210486888885,75376.87560510635,0.42456028,-3.4130507,76.32,0.0
-33.55,21553152,392.5247,-0.06477225,201105,47,0.5682631433010101,75386.16468811035,0.61771786,-3.3558817,77.94,0.0
-46.3,21557248,357.08478,-0.05290204,201163,58,0.636154979467392,75395.52771735191,0.63376033,-3.3563197,75.81,0.0
-46.7,21561344,350.3474,-0.060553648,201210,47,0.7015477418899536,75404.79200553894,0.7961814,-3.3590662,78.65,0.0
-46.35,21565440,314.89832,-0.07511268,201258,48,0.6409152448177338,75413.72288012505,0.47351223,-3.3738568,87.0,0.0
-44.02,21569536,350.44797,0.04735368,201311,53,0.6861889362335205,75423.16349244118,2.7842429,-3.3628583,81.58,0.0
-35.31,21573632,369.21643,-0.07567893,201364,53,0.7023259699344635,75432.6663544178,0.42598292,-3.36113,77.64,0.0
-24.81,21577728,399.36743,-0.07516326,201418,54,0.6859589517116547,75442.26307940483,0.4797194,-3.3460248,76.77,0.0
-31.85,21581824,280.816,-0.07792351,201474,56,0.7660771161317825,75451.97018194199,0.42268407,-3.341308,75.51,0.0
-47.48,21585920,393.1684,-0.086789995,201526,52,0.6367874145507812,75461.89241051674,0.36711222,-3.3630111,74.22,0.0
-46.69,21590016,323.9604,-0.06719497,201576,50,0.6367596983909607,75471.4213988781,0.6061557,-3.3657422,80.49,0.0
-42.89,21594112,418.09464,-0.07838902,201629,53,0.6911419332027435,75480.98891353607,0.4862815,-3.3650064,79.21,0.0
-42.56,21598208,489.73856,0.011203775,201685,56,0.6605114638805389,75490.67146801949,2.2711067,-3.3474126,73.55,0.0
-39.67,21602304,388.30716,-0.08107389,201733,48,0.6453853845596313,75576.8470594883,0.36532605,-3.387847,78.37,0.0
-42.43,21606400,374.6663,-0.07385134,201782,49,0.6207499206066132,75586.38679456711,0.40675172,-3.4061892,84.47,0.0
-42.18,21610496,335.7368,-0.08480738,201830,48,0.6995192468166351,75595.59634399414,0.43417215,-3.429791,84.33,0.0
-45.28,21614592,388.0502,-0.06762702,201883,53,0.5429140329360962,75604.99584388733,0.48443472,-3.4065704,80.75,0.0
-37.93,21618688,361.80832,-0.07524481,201939,56,0.6454555094242096,75614.3114452362,0.5489701,-3.4268353,76.62,0.0
-35.86,21622784,332.21548,-0.056966532,201993,54,0.6896742284297943,75623.70474934578,0.80721384,-3.37465,74.17,0.0
-40.12,21626880,379.33945,-0.06019666,202045,52,0.6302498579025269,75633.1441347599,0.5666786,-3.340729,77.91,0.0
-49.22,21630976,327.08466,-0.070348576,202093,48,0.6660793125629425,75643.06362581253,0.50515956,-3.3771055,81.93,0.0
-53.85,21635072,314.03018,-0.07165754,202142,49,0.6498571038246155,75652.56497335434,0.6741077,-3.3834796,84.07,0.0
-37.4,21639168,437.8447,-0.04136289,202196,54,0.6679674088954926,75662.07231068611,1.2737292,-3.3432477,78.79,0.0
-36.86,21643264,441.8837,-0.0797882,202245,49,0.534597247838974,75671.99004864693,0.44395968,-3.363373,77.84,0.0
-31.38,21647360,372.79678,-0.075440876,202296,51,0.6776444315910339,75681.18640637398,0.4090828,-3.3690372,82.09,0.0
-25.04,21651456,464.6897,-0.077089906,202346,50,0.5788471698760986,75690.4737906456,0.34694174,-3.3576543,80.37,0.0
-19.97,21655552,437.82974,-0.07903285,202395,49,0.5367330014705658,75699.94671344757,0.45032564,-3.3490717,83.09,0.0
-24.16,21659648,363.65384,0.030619062,202440,45,0.6097483336925507,75709.49510860443,2.350694,-3.3321948,86.41,0.0
-36.7,21663744,325.3143,-0.08357189,202493,53,0.5776883363723755,75718.94393134117,0.34370512,-3.3458865,83.85,0.0
-27.82,21667840,360.61688,-0.08288882,202548,55,0.6762571036815643,75727.95738220215,0.40654218,-3.3619983,76.64,0.0
-31.47,21671936,426.16925,0.05340804,202604,56,0.6623823344707489,75737.50957894325,3.1773167,-3.3113358,73.4,0.0
-34.58,21676032,363.84332,-0.0833104,202657,53,0.6000767350196838,75747.04469132423,0.2738761,-3.3277013,75.4,0.0
