EpThisIter,loss_ent,loss_pol_entpen,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_kl,TimeElapsed,loss_pol_surr,ev_tdlam_before,TimestepsSoFar
43,-3.8054466,0.0,19.57,90.97,714.9267,198345,0.0056058816,33387.17783713341,-0.008708519,0.7316973805427551,17784832
41,-3.8065763,0.0,30.26,94.28,752.2543,198386,0.0056746216,33394.84876060486,-0.010015755,0.7701230049133301,17788928
42,-3.8063357,0.0,19.13,95.56,845.6425,198428,0.005163238,33402.46887373924,-0.010026026,0.7256441414356232,17793024
45,-3.8054466,0.0,26.21,95.73,642.55536,198473,0.0046702856,33410.33986520767,-0.009756487,0.7620801478624344,17797120
46,-3.805145,0.0,37.02,92.77,811.24005,198519,0.005019997,33418.48500084877,-0.009192803,0.713413804769516,17801216
45,-3.81213,0.0,31.3,89.41,840.2421,198564,0.0056532337,33426.5476436615,-0.010046984,0.6982907056808472,17805312
49,-3.8146975,0.0,20.46,86.48,789.13184,198613,0.0060571535,33433.842062950134,-0.00824667,0.6866420805454254,17809408
38,-3.814683,0.0,27.76,91.4,865.84424,198651,0.005937485,33441.24400091171,-0.009604065,0.671746701002121,17813504
48,-3.8143911,0.0,25.86,93.97,624.89343,198699,0.0051145116,33448.12970042229,-0.009150382,0.7715611159801483,17817600
43,-3.813812,0.0,39.03,92.52,805.99274,198742,0.005370691,33455.56425642967,-0.0075555053,0.6235269904136658,17821696
47,-3.810398,0.0,26.66,91.65,776.18506,198789,0.0047878223,33463.3690404892,-0.009330014,0.7134955525398254,17825792
46,-3.8094819,0.0,27.88,88.24,822.8205,198835,0.0045621335,33470.654176950455,-0.00936385,0.6634736657142639,17829888
39,-3.8080707,0.0,23.22,96.38,688.7588,198874,0.006488088,33478.12098526955,-0.009643057,0.7493475675582886,17833984
42,-3.810093,0.0,7.93,98.92,854.68665,198916,0.004660497,33486.639860868454,-0.010550977,0.6917144656181335,17838080
45,-3.8095694,0.0,8.03,95.11,672.32733,198961,0.005529932,33494.95253443718,-0.008822193,0.7500184625387192,17842176
51,-3.8095548,0.0,24.58,86.15,726.9272,199012,0.0050041624,33502.39686751366,-0.008657734,0.7405387461185455,17846272
47,-3.80801,0.0,40.17,82.99,630.75916,199059,0.005405904,33509.95027256012,-0.008555971,0.7940686643123627,17850368
46,-3.8068695,0.0,42.35,87.13,992.1278,199105,0.004010106,33517.45580768585,-0.009657596,0.6143390834331512,17854464
41,-3.8121986,0.0,36.08,93.6,735.0274,199146,0.0057810317,33525.19084692001,-0.009561231,0.7617388367652893,17858560
40,-3.8084877,0.0,22.45,99.56,785.0279,199186,0.005419818,33532.989248514175,-0.00898693,0.6631393730640411,17862656
47,-3.8068504,0.0,22.57,97.78,900.724,199233,0.004065542,33541.45858335495,-0.009814676,0.6325126588344574,17866752
46,-3.8038628,0.0,15.43,90.26,900.5595,199279,0.004286522,33548.72722244263,-0.009552414,0.6908514499664307,17870848
42,-3.8042905,0.0,19.17,92.8,819.9633,199321,0.004975134,33556.764270067215,-0.009318815,0.7215161919593811,17874944
46,-3.8038979,0.0,31.5,91.88,817.7988,199367,0.0045821373,33564.81460785866,-0.009232636,0.7424272298812866,17879040
50,-3.8054085,0.0,35.22,86.35,676.28,199417,0.004644995,33572.50511956215,-0.00986959,0.7738952487707138,17883136
37,-3.8066409,0.0,21.04,95.05,778.8057,199454,0.0056979954,33580.01606988907,-0.009168671,0.7079038023948669,17887232
41,-3.8036034,0.0,22.98,98.82,937.9695,199495,0.0052848286,33587.62404465675,-0.008696206,0.6392652094364166,17891328
46,-3.8013613,0.0,21.34,95.02,850.3257,199541,0.0047855736,33595.2315762043,-0.009846257,0.7333024144172668,17895424
47,-3.805484,0.0,20.67,89.67,892.0341,199588,0.0045306133,33603.2562417984,-0.00871412,0.7308412194252014,17899520
44,-3.806675,0.0,24.32,90.85,900.07446,199632,0.004299068,33611.17506480217,-0.008895112,0.6922370195388794,17903616
43,-3.807312,0.0,22.62,94.06,776.8295,199675,0.005420066,33618.83087182045,-0.009489814,0.7235813736915588,17907712
46,-3.8096893,0.0,19.34,92.91,920.6333,199721,0.0049793203,33626.13362336159,-0.009858207,0.6303762197494507,17911808
41,-3.808865,0.0,16.76,95.94,837.87573,199762,0.00431648,33633.42050051689,-0.008921288,0.6859633028507233,17915904
47,-3.8107748,0.0,30.77,92.12,732.5169,199809,0.004597697,33640.87909388542,-0.008665977,0.7083617448806763,17920000
39,-3.810684,0.0,26.38,97.19,819.7361,199848,0.0048836074,33648.36263155937,-0.00965039,0.6554834544658661,17924096
45,-3.8150144,0.0,20.95,94.05,736.8429,199893,0.0046932893,33656.53637766838,-0.008935251,0.7296772301197052,17928192
54,-3.8158262,0.0,21.33,83.49,646.9671,199947,0.003929989,33664.58570432663,-0.0086673675,0.736452043056488,17932288
45,-3.8194695,0.0,22.94,84.21,824.1303,199992,0.0048103468,33671.736401081085,-0.007520575,0.7235517203807831,17936384
46,-3.8203244,0.0,18.73,87.49,782.6244,200038,0.004782811,33679.196655750275,-0.009181656,0.7556926310062408,17940480
45,-3.8224485,0.0,31.85,90.24,838.11743,200083,0.0045700422,33686.145808935165,-0.009095478,0.6880955398082733,17944576
42,-3.8203855,0.0,35.61,93.38,832.90955,200125,0.004709045,33693.86039161682,-0.008001092,0.6985801458358765,17948672
42,-3.8195193,0.0,34.97,99.06,753.6433,200167,0.0044232244,33701.04120206833,-0.009321161,0.7656296193599701,17952768
48,-3.820591,0.0,30.89,91.05,723.46,200215,0.0040582456,33708.78875160217,-0.009020595,0.7394073903560638,17956864
45,-3.822464,0.0,19.39,88.9,857.0437,200260,0.0040295203,33716.12637281418,-0.008912384,0.6533161401748657,17960960
44,-3.82085,0.0,37.6,89.61,903.63153,200304,0.0043029916,33723.979982852936,-0.00979535,0.6896703839302063,17965056
47,-3.8185387,0.0,31.2,92.0,914.2783,200351,0.0041818637,33731.810698747635,-0.00816409,0.6923390626907349,17969152
39,-3.817153,0.0,22.38,94.06,761.37976,200390,0.004864249,33739.624040842056,-0.008905765,0.7374194264411926,17973248
43,-3.8147745,0.0,23.79,97.02,847.72034,200433,0.004742578,33746.855937957764,-0.0072713713,0.658650666475296,17977344
45,-3.8154945,0.0,40.65,93.86,855.51984,200478,0.004340254,33754.267952919006,-0.009229856,0.6288024485111237,17981440
44,-3.817338,0.0,35.14,91.31,794.639,200522,0.004438899,33761.914011240005,-0.008141142,0.7092373967170715,17985536
45,-3.816822,0.0,23.13,92.19,786.15,200567,0.003995233,33769.61161971092,-0.008683495,0.7567049264907837,17989632
42,-3.8153718,0.0,15.22,94.27,742.8038,200609,0.0042614853,33777.09763550758,-0.009069672,0.7342194020748138,17993728
48,-3.8159177,0.0,12.0,90.48,656.76105,200657,0.0044377553,33784.99198079109,-0.00759872,0.7770386189222336,17997824
46,-3.8167727,0.0,6.89,87.29,803.282,200703,0.0047105313,33804.353060007095,-0.008782181,0.727433443069458,18001920
44,-3.8148837,0.0,10.04,90.5,770.8158,200747,0.004146669,33811.778357982635,-0.008708602,0.7447471618652344,18006016
42,-3.8151102,0.0,28.66,92.7,868.9952,200789,0.0048112823,33819.156130075455,-0.009078685,0.699561595916748,18010112
50,-3.816863,0.0,22.43,89.81,800.3144,200839,0.00372256,33826.68312931061,-0.00905959,0.7575193345546722,18014208
43,-3.819991,0.0,17.25,90.13,900.2208,200882,0.0046584727,33834.4069442749,-0.008690683,0.7329479157924652,18018304
43,-3.820634,0.0,6.21,93.98,839.372,200925,0.004239241,33841.96651864052,-0.008172202,0.7264058291912079,18022400
47,-3.8210793,0.0,17.99,90.2,808.844,200972,0.004315738,33849.34416437149,-0.008671224,0.7317875325679779,18026496
53,-3.8214073,0.0,29.69,81.59,788.3857,201025,0.004046488,33857.552959918976,-0.0072004846,0.7466533780097961,18030592
40,-3.82045,0.0,39.07,88.25,922.622,201065,0.004148163,33865.71858072281,-0.008260595,0.6272708773612976,18034688
46,-3.8205423,0.0,35.23,94.55,815.25824,201111,0.0048013516,33873.36666059494,-0.007970093,0.7282114923000336,18038784
44,-3.820385,0.0,33.87,91.98,832.1063,201155,0.0037772323,33880.80924940109,-0.00839953,0.7374587655067444,18042880
51,-3.8223581,0.0,22.49,87.07,847.63165,201206,0.003822804,33888.97403335571,-0.008426195,0.7115160822868347,18046976
43,-3.8253136,0.0,19.2,87.64,791.15643,201249,0.0052108834,33896.92318511009,-0.008011382,0.7679227441549301,18051072
44,-3.8263512,0.0,15.21,92.24,886.19995,201293,0.0046614567,33904.3807990551,-0.008437267,0.6145963370800018,18055168
44,-3.8239756,0.0,24.89,89.91,886.85736,201337,0.004312919,33912.31042933464,-0.0077452995,0.6756364107131958,18059264
50,-3.823193,0.0,18.72,90.58,700.374,201387,0.0038249749,33920.064118385315,-0.007823643,0.7559221386909485,18063360
52,-3.8240173,0.0,12.45,80.68,691.5383,201439,0.004767025,33928.225856781006,-0.00761946,0.7681533396244049,18067456
47,-3.8227959,0.0,24.29,83.99,757.44653,201486,0.004705761,33936.64718413353,-0.007882097,0.7590757608413696,18071552
48,-3.8236086,0.0,27.67,85.01,843.8973,201534,0.004208802,33944.66312503815,-0.008730711,0.7241797745227814,18075648
39,-3.825299,0.0,25.92,91.35,924.40967,201573,0.003667654,33952.2862598896,-0.009306717,0.69801065325737,18079744
36,-3.8236206,0.0,23.52,100.94,745.696,201609,0.004867309,33959.576714515686,-0.007865543,0.7636038511991501,18083840
46,-3.8219907,0.0,20.5,98.86,866.929,201655,0.003986541,33967.742431640625,-0.008659085,0.7213943004608154,18087936
44,-3.8245964,0.0,33.66,92.05,808.7602,201699,0.0037070245,33975.87616324425,-0.00920383,0.726615846157074,18092032
43,-3.8241122,0.0,33.2,93.06,890.35223,201742,0.004146028,33983.212570905685,-0.008116036,0.7091828882694244,18096128
47,-3.8251,0.0,20.76,90.27,777.169,201789,0.0043285624,33990.71689724922,-0.008418245,0.7373530864715576,18100224
47,-3.8284914,0.0,12.68,87.94,890.5389,201836,0.0037327788,33998.350279569626,-0.008219283,0.7009681761264801,18104320
47,-3.8289957,0.0,27.93,88.31,1022.62506,201883,0.003711991,34005.74791574478,-0.0068926923,0.6447212100028992,18108416
54,-3.827667,0.0,30.76,79.7,825.6683,201937,0.0037244116,34013.74819588661,-0.007371328,0.759172797203064,18112512
40,-3.8250883,0.0,23.0,87.33,914.0781,201977,0.0038972967,34021.78426408768,-0.0076309666,0.6557843089103699,18116608
40,-3.8259897,0.0,21.23,94.95,738.8726,202017,0.003638379,34029.083985090256,-0.008330684,0.7669946998357773,18120704
42,-3.826354,0.0,18.33,98.57,885.8865,202059,0.003740549,34036.948882341385,-0.007875611,0.7095966935157776,18124800
45,-3.826064,0.0,27.31,95.08,866.9534,202104,0.0042861546,34044.107196092606,-0.006466771,0.7304059267044067,18128896
40,-3.824017,0.0,18.41,97.2,803.8462,202144,0.0041797496,34052.29487609863,-0.008523675,0.7111750245094299,18132992
43,-3.82248,0.0,9.44,95.56,667.1583,202187,0.003648767,34059.97474169731,-0.008637599,0.7612574994564056,18137088
43,-3.8240008,0.0,13.19,98.85,876.04767,202230,0.003717395,34068.152221918106,-0.008504653,0.7225804030895233,18141184
42,-3.8232126,0.0,18.63,98.13,935.62054,202272,0.0036345448,34075.6685693264,-0.008391797,0.6689146161079407,18145280
43,-3.821639,0.0,35.5,97.24,908.2986,202315,0.0041731256,34083.082745313644,-0.007962911,0.648413360118866,18149376
41,-3.8224456,0.0,45.1,96.83,805.4295,202356,0.0036589121,34090.20342898369,-0.0071957544,0.7672193646430969,18153472
49,-3.8257601,0.0,50.08,90.5,705.1288,202405,0.0039232112,34098.20579504967,-0.008012387,0.7429018020629883,18157568
47,-3.8259733,0.0,33.41,85.55,893.08344,202452,0.003236648,34105.55157494545,-0.008137686,0.6848507821559906,18161664
49,-3.8282204,0.0,19.99,84.68,905.7568,202501,0.0036790997,34112.9596016407,-0.008233243,0.7096071541309357,18165760
45,-3.830903,0.0,13.94,87.2,893.1481,202546,0.0034464174,34120.06014704704,-0.007984797,0.6697407960891724,18169856
46,-3.8283994,0.0,10.64,89.06,853.35767,202592,0.0036258022,34127.80383038521,-0.007758128,0.6976879239082336,18173952
40,-3.8264933,0.0,5.45,93.09,888.7733,202632,0.0032883068,34135.22324061394,-0.008818378,0.6813173890113831,18178048
51,-3.8262603,0.0,15.69,89.32,750.2664,202683,0.0038278843,34143.10170507431,-0.0075666234,0.6969281136989594,18182144
46,-3.8296964,0.0,18.15,84.0,791.6029,202729,0.0043375245,34151.46254205704,-0.006545005,0.7473807334899902,18186240
40,-3.827363,0.0,12.78,94.0,927.57367,202769,0.0039772815,34159.295035123825,-0.0065226154,0.6766122877597809,18190336
45,-3.8289447,0.0,11.01,94.78,838.73206,202814,0.0030702276,34167.22927546501,-0.0076276325,0.7448314726352692,18194432
40,-3.8303995,0.0,29.44,95.59,785.4749,202854,0.00403234,34174.73018217087,-0.007231502,0.7104160189628601,18198528
47,-3.8329008,0.0,30.22,94.99,710.7365,202901,0.0035051866,34182.837604761124,-0.007581568,0.7996084839105606,18202624
41,-3.8329887,0.0,23.56,91.06,937.3022,202942,0.0040229484,34190.71498084068,-0.0069876644,0.7196073532104492,18206720
43,-3.8327634,0.0,17.2,94.46,765.88257,202985,0.0036378035,34197.91612672806,-0.0072446344,0.7518375515937805,18210816
42,-3.8339396,0.0,9.53,95.38,721.54333,203027,0.003318321,34205.77665233612,-0.0077028354,0.7488890886306763,18214912
45,-3.8376474,0.0,15.67,95.1,915.3528,203072,0.0036183228,34213.37234854698,-0.007892915,0.6820387840270996,18219008
42,-3.8411264,0.0,20.56,94.84,926.78357,203114,0.0036784522,34220.57010912895,-0.008052072,0.6558797955513,18223104
40,-3.8411703,0.0,12.69,99.08,985.4765,203154,0.003683527,34228.01400518417,-0.0063218614,0.6334624588489532,18227200
43,-3.8414338,0.0,9.27,98.94,825.8481,203197,0.0031359184,34235.850811719894,-0.0072183977,0.7141591310501099,18231296
41,-3.8402672,0.0,14.64,96.69,877.2669,203238,0.0031813155,34244.22048187256,-0.008155766,0.7219948172569275,18235392
44,-3.8410645,0.0,17.98,96.35,887.3498,203282,0.0034381202,34252.00934314728,-0.007070496,0.7382144331932068,18239488
46,-3.8422508,0.0,19.32,92.47,855.7255,203328,0.003901304,34260.18119430542,-0.006338027,0.6968934535980225,18243584
40,-3.8419068,0.0,22.78,95.59,678.039,203368,0.003693385,34267.90191626549,-0.008104191,0.7632678151130676,18247680
44,-3.8443255,0.0,34.51,95.81,885.46185,203412,0.0033445822,34288.8243291378,-0.0068794955,0.7469042837619781,18251776
48,-3.8435483,0.0,25.92,89.28,922.7014,203460,0.0029416913,34296.12358760834,-0.007730047,0.729928195476532,18255872
51,-3.8411376,0.0,13.48,83.68,884.92236,203511,0.0029606833,34303.92931818962,-0.0074180546,0.7292808592319489,18259968
42,-3.8406339,0.0,18.85,88.03,920.33105,203553,0.0036283531,34311.25502181053,-0.0069433907,0.7176498174667358,18264064
46,-3.840557,0.0,19.03,91.35,781.6241,203599,0.003662896,34318.911579847336,-0.007399994,0.6637788116931915,18268160
44,-3.8400383,0.0,19.74,90.93,1052.4058,203643,0.003179284,34326.810030698776,-0.007044535,0.5913550555706024,18272256
44,-3.840664,0.0,23.08,93.13,853.09705,203687,0.003224641,34334.55833172798,-0.0074677016,0.6799677312374115,18276352
37,-3.8425448,0.0,19.95,98.88,789.6399,203724,0.003464133,34341.71199941635,-0.0074445233,0.7586235553026199,18280448
45,-3.841644,0.0,26.89,100.34,828.7882,203769,0.0037128918,34348.895824193954,-0.007610822,0.7192151546478271,18284544
44,-3.8426557,0.0,36.84,96.53,766.17957,203813,0.0032152636,34356.02034687996,-0.007413036,0.7852409482002258,18288640
45,-3.842208,0.0,47.87,92.28,769.5953,203858,0.0034012182,34363.50589966774,-0.006823228,0.7125674188137054,18292736
44,-3.8437161,0.0,46.94,91.92,940.19653,203902,0.003197182,34370.92806696892,-0.007508024,0.6425659954547882,18296832
42,-3.843045,0.0,25.63,93.54,893.1468,203944,0.003039507,34378.8316860199,-0.008008171,0.697378933429718,18300928
45,-3.8461463,0.0,32.7,93.9,834.1793,203989,0.0032139723,34386.53250336647,-0.0070679323,0.7239048779010773,18305024
43,-3.8453248,0.0,39.82,91.95,901.28955,204032,0.003309585,34394.32378935814,-0.0069877235,0.6699821650981903,18309120
47,-3.8461611,0.0,25.93,90.5,789.2065,204079,0.0036529116,34401.926332473755,-0.005893673,0.7486193180084229,18313216
42,-3.8484952,0.0,18.82,92.69,948.4581,204121,0.00290621,34409.99739098549,-0.0069596414,0.6229579746723175,18317312
49,-3.8453367,0.0,19.56,88.64,867.65796,204170,0.0026597125,34417.313688993454,-0.0070725707,0.7182097136974335,18321408
43,-3.8458865,0.0,18.82,89.47,781.5223,204213,0.0031178538,34424.73076605797,-0.007601724,0.7228142023086548,18325504
43,-3.8430328,0.0,22.85,92.04,866.2022,204256,0.0029257052,34432.82823371887,-0.0073579773,0.7560855150222778,18329600
41,-3.8433692,0.0,17.15,99.95,860.24963,204297,0.003011803,34440.57109808922,-0.0065344577,0.7353632152080536,18333696
48,-3.8413851,0.0,36.04,89.42,896.7165,204345,0.0030435054,34447.82623100281,-0.007147006,0.6792169213294983,18337792
42,-3.841033,0.0,26.75,91.87,927.47125,204387,0.0036415136,34455.33198213577,-0.0070948037,0.7009310126304626,18341888
47,-3.8400848,0.0,9.3,89.55,797.08575,204434,0.0031106863,34462.658061265945,-0.0069001773,0.7469628155231476,18345984
41,-3.8366356,0.0,28.91,95.72,970.14386,204475,0.0026545168,34470.27048659325,-0.007115479,0.6837189197540283,18350080
43,-3.835682,0.0,30.72,95.27,969.7266,204518,0.0027772044,34477.297798633575,-0.0066554667,0.6786177158355713,18354176
45,-3.8358004,0.0,21.87,91.41,637.0358,204563,0.0028963967,34485.01240634918,-0.00755371,0.8156640231609344,18358272
47,-3.837674,0.0,16.8,88.65,856.39087,204610,0.0030361612,34492.55021286011,-0.0068109063,0.6972587406635284,18362368
44,-3.8366046,0.0,26.56,88.44,740.76355,204654,0.0030552358,34499.822887182236,-0.007302003,0.7854720056056976,18366464
47,-3.8363028,0.0,26.5,89.49,920.91614,204701,0.002699186,34507.438871860504,-0.0064846817,0.6894845068454742,18370560
40,-3.8353891,0.0,15.43,91.77,837.2223,204741,0.0032679215,34515.56715321541,-0.007551083,0.6690698862075806,18374656
43,-3.8327627,0.0,7.23,95.13,931.70886,204784,0.0029678165,34523.782262563705,-0.0068685045,0.6785769760608673,18378752
45,-3.8341708,0.0,23.3,91.65,769.1168,204829,0.003235073,34531.71718406677,-0.0070208195,0.7455962002277374,18382848
46,-3.8313408,0.0,34.16,91.0,796.35535,204875,0.0027460605,34539.67239308357,-0.006613761,0.650807797908783,18386944
48,-3.8309588,0.0,20.52,88.29,840.3177,204923,0.002800033,34547.1082277298,-0.0069221514,0.6862992942333221,18391040
42,-3.8302429,0.0,29.07,89.06,777.56946,204965,0.0030638454,34555.40800690651,-0.0075273495,0.7276332378387451,18395136
42,-3.830184,0.0,30.93,94.2,755.8225,205007,0.0029386254,34563.45367479324,-0.0072958977,0.7324722409248352,18399232
45,-3.830186,0.0,20.03,92.94,775.8495,205052,0.0023965642,34570.78174376488,-0.0069059646,0.7253828048706055,18403328
47,-3.8292685,0.0,25.25,90.28,740.6102,205099,0.00258841,34579.18937420845,-0.006904715,0.7372533977031708,18407424
44,-3.8304257,0.0,28.29,90.21,756.2299,205143,0.002616966,34587.30492091179,-0.0066171032,0.7693085670471191,18411520
44,-3.8300784,0.0,23.77,91.51,836.17004,205187,0.003076905,34595.342801332474,-0.006643689,0.7607534527778625,18415616
42,-3.8323057,0.0,26.87,95.89,1018.45905,205229,0.0027693298,34603.022203445435,-0.0069993143,0.6811669170856476,18419712
43,-3.8338773,0.0,37.82,93.33,778.1875,205272,0.0032127283,34610.74874162674,-0.006732972,0.7276856899261475,18423808
46,-3.8339882,0.0,35.85,92.59,840.80505,205318,0.0025660994,34618.71826529503,-0.006635658,0.7509228438138962,18427904
46,-3.8325539,0.0,20.33,92.48,796.74225,205364,0.002749462,34626.59337949753,-0.0066417935,0.7708040922880173,18432000
44,-3.8335686,0.0,38.9,90.53,932.68396,205408,0.0024439387,34634.73238325119,-0.007075062,0.6939916610717773,18436096
48,-3.8323174,0.0,50.43,88.2,834.4054,205456,0.0026592142,34641.84814667702,-0.0070509836,0.7557786703109741,18440192
47,-3.8337593,0.0,44.81,85.51,829.33276,205503,0.0024694111,34649.25206851959,-0.0068757534,0.67928346991539,18444288
40,-3.8348696,0.0,22.83,94.0,882.0699,205543,0.0029975674,34656.82900452614,-0.0067344997,0.720914900302887,18448384
43,-3.835862,0.0,22.81,95.79,891.2814,205586,0.002853638,34664.361303806305,-0.006616677,0.7086344659328461,18452480
40,-3.8355265,0.0,28.2,98.93,716.98047,205626,0.003229431,34671.80444049835,-0.006127633,0.7884682565927505,18456576
41,-3.8338766,0.0,17.9,98.69,788.83276,205667,0.0026051586,34679.30434536934,-0.006071927,0.7671595960855484,18460672
44,-3.8328855,0.0,12.98,98.24,787.77234,205711,0.0023719312,34686.91631150246,-0.006644565,0.7933024913072586,18464768
42,-3.8321526,0.0,18.87,94.72,696.2181,205753,0.0026052333,34694.6574048996,-0.0068753613,0.7698697149753571,18468864
44,-3.8303683,0.0,33.96,92.2,933.4619,205797,0.0027567872,34702.239520311356,-0.005926466,0.728046327829361,18472960
48,-3.83043,0.0,26.91,89.05,934.24677,205845,0.0022445628,34710.3461163044,-0.006235727,0.7378134429454803,18477056
41,-3.8325844,0.0,28.23,93.83,951.80206,205886,0.0022372152,34718.250109910965,-0.006472852,0.6750383079051971,18481152
46,-3.83165,0.0,32.41,91.43,775.87476,205932,0.0026217094,34726.040831804276,-0.0064112917,0.7531211078166962,18485248
43,-3.8350217,0.0,33.8,93.04,770.7419,205975,0.0027059542,34734.04610705376,-0.0064793895,0.7692180871963501,18489344
46,-3.8331718,0.0,35.53,93.4,905.3212,206021,0.002837278,34741.6843893528,-0.006682565,0.6491206586360931,18493440
42,-3.8333585,0.0,9.71,90.55,784.4501,206063,0.0026871145,34748.92514681816,-0.0066970573,0.744940459728241,18497536
43,-3.8311043,0.0,9.67,92.25,862.2973,206106,0.0025937841,34769.57773566246,-0.0064819963,0.7494591176509857,18501632
40,-3.828553,0.0,13.49,99.31,783.7795,206146,0.002773159,34777.55530452728,-0.0067907204,0.74721360206604,18505728
48,-3.8280337,0.0,33.94,91.32,787.3771,206194,0.0023421333,34785.28461742401,-0.0066424618,0.7229281961917877,18509824
49,-3.8278196,0.0,24.94,86.58,764.9702,206243,0.002354485,34793.05642199516,-0.005737732,0.7779655158519745,18513920
40,-3.8278189,0.0,8.1,92.0,881.9826,206283,0.0030381898,34801.46169066429,-0.0062769717,0.67426398396492,18518016
45,-3.8267984,0.0,17.39,93.71,846.1646,206328,0.0024564045,34809.73078584671,-0.006300483,0.7212696671485901,18522112
47,-3.826931,0.0,26.73,92.9,927.2713,206375,0.0021064358,34817.477576732635,-0.006024841,0.6390989422798157,18526208
51,-3.8290713,0.0,24.86,85.79,878.59424,206426,0.0024906138,34824.88354253769,-0.0051879534,0.7443751692771912,18530304
50,-3.8275907,0.0,12.78,80.47,870.4854,206476,0.0018429519,34832.57900094986,-0.005801809,0.7420532703399658,18534400
45,-3.8257866,0.0,19.87,85.89,869.96027,206521,0.002355593,34840.23652052879,-0.005980217,0.6874986588954926,18538496
46,-3.8271446,0.0,34.14,88.02,978.50964,206567,0.0021322204,34847.38362956047,-0.0064191935,0.6369944214820862,18542592
48,-3.826417,0.0,25.32,88.03,754.96606,206615,0.0021873547,34855.206077337265,-0.006016806,0.76088747382164,18546688
45,-3.827549,0.0,10.49,88.12,820.5675,206660,0.002293014,34862.224984169006,-0.0054250183,0.7499717175960541,18550784
46,-3.825412,0.0,7.57,90.6,761.8398,206706,0.0024600725,34869.772785663605,-0.006099226,0.7373784780502319,18554880
42,-3.8248634,0.0,7.86,94.28,794.9635,206748,0.0022692038,34877.335025310516,-0.0064743394,0.7247873544692993,18558976
38,-3.8264608,0.0,11.61,97.44,902.0649,206786,0.002340059,34884.50483775139,-0.006182996,0.7293338179588318,18563072
40,-3.826888,0.0,21.2,102.41,801.74347,206826,0.0021605943,34892.00615096092,-0.0053890925,0.7293757796287537,18567168
45,-3.826431,0.0,33.32,96.07,851.7141,206871,0.002083156,34899.4710996151,-0.006575804,0.7260135114192963,18571264
42,-3.8254855,0.0,16.73,93.98,891.60834,206913,0.002677173,34907.10426783562,-0.006473951,0.7282959520816803,18575360
44,-3.8244011,0.0,18.34,93.89,951.83813,206957,0.0020747045,34914.49596428871,-0.006387501,0.7139821350574493,18579456
40,-3.8250465,0.0,22.29,98.95,922.35516,206997,0.0025616032,34922.19586324692,-0.006077204,0.6762631833553314,18583552
44,-3.8247526,0.0,16.48,96.81,873.8902,207041,0.0021126634,34930.241030454636,-0.0062141092,0.745854526758194,18587648
50,-3.8259284,0.0,7.37,87.11,812.15326,207091,0.0021618286,34937.678960323334,-0.0049014315,0.7446711361408234,18591744
46,-3.824402,0.0,19.42,85.02,775.8873,207137,0.0023127694,34945.42170214653,-0.0056021404,0.7942523211240768,18595840
46,-3.8219643,0.0,12.39,90.48,941.1308,207183,0.0020514282,34952.56670331955,-0.0061947135,0.7124537527561188,18599936
48,-3.8198092,0.0,16.59,89.25,1086.2239,207231,0.0023464786,34960.14556360245,-0.0059576966,0.655655711889267,18604032
48,-3.8198538,0.0,29.51,84.25,901.0641,207279,0.0022090068,34967.32170557976,-0.005781005,0.6999770104885101,18608128
40,-3.8201902,0.0,35.43,94.01,1138.6512,207319,0.0019937677,34974.62071990967,-0.006221201,0.5695585012435913,18612224
42,-3.8195655,0.0,37.66,97.83,730.5615,207361,0.0020568508,34982.60121893883,-0.0061092665,0.7246444523334503,18616320
44,-3.8194091,0.0,19.3,96.32,751.476,207405,0.0022409065,34990.50112962723,-0.005762801,0.7612191289663315,18620416
46,-3.8205721,0.0,6.65,88.72,756.4711,207451,0.002093141,34997.37051200867,-0.0062476904,0.7479233741760254,18624512
44,-3.8227243,0.0,23.89,90.53,975.70605,207495,0.0018057991,35004.94412660599,-0.006030542,0.6664814054965973,18628608
43,-3.822692,0.0,30.21,94.24,888.1461,207538,0.002221486,35012.39335155487,-0.0062258393,0.733273059129715,18632704
39,-3.8239744,0.0,20.13,97.53,750.2603,207577,0.0020765818,35019.79469370842,-0.0060048066,0.7695725113153458,18636800
49,-3.8257263,0.0,21.49,91.75,902.8168,207626,0.0018104415,35026.87077116966,-0.0059451023,0.6691114604473114,18640896
37,-3.8263278,0.0,30.16,95.88,965.5148,207663,0.0023506938,35034.72351861,-0.0062852562,0.694750040769577,18644992
42,-3.8263202,0.0,30.38,100.16,1218.4249,207705,0.002195198,35042.101960897446,-0.0055495095,0.5861863791942596,18649088
48,-3.8271484,0.0,15.15,93.4,853.2753,207753,0.0019680443,35050.190454244614,-0.005190566,0.7259559035301208,18653184
45,-3.8273773,0.0,18.8,88.2,929.7093,207798,0.0021752736,35057.91170883179,-0.006052254,0.6931639313697815,18657280
40,-3.825287,0.0,16.41,93.47,799.4818,207838,0.002118277,35065.6632540226,-0.0052685426,0.7378856837749481,18661376
43,-3.8257444,0.0,14.6,98.53,927.9775,207881,0.0018126047,35072.9179956913,-0.0054960474,0.7307805120944977,18665472
45,-3.8239439,0.0,-1.89,91.59,931.6904,207926,0.0017888836,35080.76736307144,-0.005519093,0.690157949924469,18669568
41,-3.824401,0.0,5.51,93.85,854.4124,207967,0.0018809552,35088.506459236145,-0.0054238597,0.7458381652832031,18673664
