loss_pol_surr,EpRewMean,loss_kl,TimeElapsed,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,loss_ent,EpLenMean,EpThisIter,loss_pol_entpen,loss_vf_loss
-0.014460891,87.82,0.0013591142,26980.695979356766,0.7470945119857788,14188544,119259,0.17228994,111.81,39,0.0,367.8358
-0.014507315,76.13,0.0012270358,26988.455682754517,0.8103995621204376,14192640,119291,0.17166719,115.36,32,0.0,377.50293
-0.015109051,70.13,0.0013038559,26996.49437713623,0.8195194453001022,14196736,119327,0.17260292,115.03,36,0.0,336.64453
-0.014779741,65.71,0.0012021216,27004.747277259827,0.8307279795408249,14200832,119358,0.17094639,122.87,31,0.0,313.5686
-0.015009379,65.05,0.0011844542,27013.471058130264,0.7410605549812317,14204928,119391,0.17061606,123.33,33,0.0,472.0622
-0.014452259,67.71,0.0011237424,27020.903985738754,0.7981598228216171,14209024,119425,0.16981758,124.12,34,0.0,415.90735
-0.015033133,69.36,0.0011082789,27028.502591133118,0.7434147000312805,14213120,119456,0.17226037,127.37,31,0.0,365.84555
-0.014025519,68.96,0.00103054,27036.116899251938,0.7104244828224182,14217216,119487,0.17053899,126.97,31,0.0,432.31894
-0.015597905,71.44,0.0011368548,27043.381372213364,0.7652531862258911,14221312,119519,0.16972794,131.72,32,0.0,358.16113
-0.015678534,74.81,0.0012192489,27051.00465774536,0.7188006043434143,14225408,119548,0.16863571,131.62,29,0.0,412.84787
-0.014319454,86.71,0.0009897022,27058.584283590317,0.7770094275474548,14229504,119584,0.16888331,125.61,36,0.0,362.68045
-0.014002195,80.4,0.001074318,27066.58661699295,0.7245751619338989,14233600,119618,0.16937819,123.25,34,0.0,396.10953
-0.014065753,77.11,0.0011341225,27074.62419652939,0.7125648558139801,14237696,119651,0.16820744,120.3,33,0.0,407.41156
-0.013728119,68.25,0.0011680619,27082.433753490448,0.6074159145355225,14241792,119680,0.1663579,127.6,29,0.0,531.792
-0.015199728,76.77,0.0011461701,27090.507447957993,0.7284818887710571,14245888,119705,0.16680145,133.97,25,0.0,346.3162
-0.014283061,77.38,0.0011269653,27098.418845653534,0.7643660455942154,14249984,119738,0.16808449,140.82,33,0.0,344.98294
-0.013624545,89.38,0.0011277178,27125.043569803238,0.7354717552661896,14254080,119771,0.16986786,133.56,33,0.0,427.50745
-0.014466,79.43,0.0010772919,27133.135406255722,0.821802094578743,14258176,119804,0.17291677,128.21,33,0.0,310.4682
-0.013789216,76.18,0.0011711718,27140.887603759766,0.7571095675230026,14262272,119835,0.17181846,126.29,31,0.0,330.4337
-0.013861863,66.18,0.0010639958,27148.600551366806,0.7743492126464844,14266368,119870,0.1710557,127.46,35,0.0,433.58603
-0.014631217,68.77,0.0010373411,27155.872468471527,0.7911040633916855,14270464,119904,0.17005071,122.92,34,0.0,357.78958
-0.013690132,67.97,0.0012011571,27163.800750017166,0.7533733248710632,14274560,119937,0.16905025,120.41,33,0.0,345.1809
-0.014956623,77.57,0.0012119653,27171.77497434616,0.7357631921768188,14278656,119970,0.16723832,121.86,33,0.0,416.77618
-0.0143371,80.59,0.0011450803,27179.878926992416,0.7756170779466629,14282752,120000,0.1683464,126.88,30,0.0,329.10922
-0.013841562,71.04,0.0010371015,27187.551884651184,0.7236401736736298,14286848,120030,0.16850254,133.64,30,0.0,423.90378
-0.012369773,82.73,0.0010409383,27195.23878312111,0.7188080251216888,14290944,120065,0.16726972,131.18,35,0.0,369.62704
-0.013548198,72.87,0.0010061646,27203.381597280502,0.7562748044729233,14295040,120099,0.16678682,124.0,34,0.0,401.45898
-0.0144561725,75.79,0.0011252719,27211.16054034233,0.7421723902225494,14299136,120130,0.16629604,121.78,31,0.0,416.6378
-0.014149501,71.18,0.001110416,27218.473422527313,0.785751074552536,14303232,120162,0.16421035,127.51,32,0.0,338.00024
-0.01356001,83.36,0.0011474191,27226.19486951828,0.6118327975273132,14307328,120197,0.16377543,124.78,35,0.0,402.4291
-0.014263534,81.92,0.0010764115,27234.044379472733,0.7605320662260056,14311424,120229,0.16227141,124.99,32,0.0,376.6608
-0.013038482,71.4,0.0010229059,27241.446922540665,0.7492486536502838,14315520,120262,0.16336909,122.82,33,0.0,465.13327
-0.0138278995,62.38,0.0011215582,27249.083953142166,0.7248315215110779,14319616,120293,0.16163759,127.12,31,0.0,477.22647
-0.015247706,72.83,0.0012590111,27256.62321782112,0.7329601645469666,14323712,120325,0.1599658,125.81,32,0.0,355.5547
-0.014830697,79.91,0.001065949,27264.27592396736,0.7654131650924683,14327808,120359,0.16133058,126.19,34,0.0,351.90076
-0.014195466,90.0,0.0010426518,27272.051337957382,0.7535974532365799,14331904,120394,0.16125108,121.47,35,0.0,385.12668
-0.013437856,79.23,0.0010909438,27279.725436210632,0.6491844952106476,14336000,120426,0.16020803,120.46,32,0.0,473.8138
-0.014365891,87.17,0.0010118469,27287.695580244064,0.733861118555069,14340096,120459,0.15869616,122.81,33,0.0,307.76804
-0.014777743,89.81,0.0011140817,27295.260679244995,0.790168046951294,14344192,120494,0.15953074,123.55,35,0.0,297.04706
-0.015024333,94.03,0.0011713059,27303.369308948517,0.7469822764396667,14348288,120527,0.15698874,121.64,33,0.0,346.90952
-0.013989368,82.08,0.0010983606,27311.417930603027,0.7198320925235748,14352384,120560,0.15749681,120.73,33,0.0,392.83813
-0.014138486,77.85,0.0011171718,27318.824788331985,0.7092552185058594,14356480,120592,0.15692672,124.53,32,0.0,470.55054
-0.014983573,55.41,0.0011489252,27326.052837371826,0.7072820663452148,14360576,120619,0.15833664,134.42,27,0.0,433.83218
-0.013551535,52.24,0.0010554257,27333.371913909912,0.7088204026222229,14364672,120652,0.15866698,132.48,33,0.0,451.1122
-0.014571047,53.7,0.0010303666,27340.384816884995,0.7256089150905609,14368768,120683,0.15732583,133.76,31,0.0,389.56387
-0.014198977,59.6,0.0011041814,27348.72511291504,0.7273452579975128,14372864,120716,0.15875685,127.73,33,0.0,462.7269
-0.014358889,54.92,0.0010629736,27356.956784963608,0.8321017473936081,14376960,120753,0.15884408,119.87,37,0.0,308.72177
-0.014250195,61.99,0.0012117337,27364.93428659439,0.7494662702083588,14381056,120785,0.15768813,121.0,32,0.0,352.36853
-0.015162278,74.34,0.0011226437,27373.366879701614,0.7395533919334412,14385152,120810,0.15541801,131.18,25,0.0,402.0502
-0.014336191,66.26,0.0011947732,27381.157661914825,0.7220128178596497,14389248,120840,0.15773585,134.02,30,0.0,437.59763
-0.013568056,68.4,0.0010615813,27389.005670547485,0.7154335081577301,14393344,120874,0.15737544,134.03,34,0.0,438.49112
-0.014744704,68.54,0.0010256949,27397.0185546875,0.7188363373279572,14397440,120906,0.15520658,129.8,32,0.0,394.80887
-0.013465508,77.26,0.0010069826,27404.62551188469,0.7709031254053116,14401536,120940,0.1549136,123.31,34,0.0,365.3754
-0.013732436,75.38,0.0009875725,27412.55255484581,0.7849216014146805,14405632,120972,0.15438649,127.17,32,0.0,330.757
-0.014506715,71.11,0.0010917671,27420.397132396698,0.7597215175628662,14409728,120999,0.15306006,129.54,27,0.0,377.28342
-0.014056362,64.77,0.0011496095,27428.423312425613,0.7456487417221069,14413824,121028,0.15233573,135.53,29,0.0,391.3693
-0.014170583,65.4,0.0011163505,27436.402582406998,0.8045137822628021,14417920,121062,0.15432006,138.33,34,0.0,341.3583
-0.014114011,71.1,0.0010442836,27444.149219751358,0.7471979558467865,14422016,121096,0.15289602,126.06,34,0.0,380.35513
-0.014025304,79.83,0.0010363669,27452.012296438217,0.7117829024791718,14426112,121127,0.15197274,123.16,31,0.0,389.25958
-0.013044519,79.88,0.0008964038,27459.696855306625,0.7543755173683167,14430208,121164,0.15021476,121.36,37,0.0,418.12283
-0.014783815,70.74,0.0010739703,27467.578997135162,0.7348008751869202,14434304,121196,0.14778174,122.85,32,0.0,423.05078
-0.012768592,69.89,0.0009953707,27475.084678173065,0.7707348614931107,14438400,121233,0.14705245,116.11,37,0.0,398.81802
-0.01450133,68.13,0.0010848364,27482.86395382881,0.8202531784772873,14442496,121266,0.14721969,120.88,33,0.0,296.55865
-0.013398507,72.74,0.0011918442,27490.984537124634,0.7459708452224731,14446592,121299,0.14818531,119.96,33,0.0,458.8404
-0.013695706,70.0,0.0010447117,27498.408019781113,0.7498661875724792,14450688,121330,0.14878273,126.35,31,0.0,413.5505
-0.0140102105,68.39,0.0009474015,27505.656801700592,0.7642071098089218,14454784,121365,0.14984609,124.05,35,0.0,448.93793
-0.014156536,77.07,0.0011324016,27513.063195705414,0.757728785276413,14458880,121396,0.14985093,123.47,31,0.0,313.4277
-0.014467169,78.09,0.0010990135,27520.48745083809,0.7735463082790375,14462976,121427,0.1512613,126.18,31,0.0,361.16385
-0.014092405,75.81,0.0010472235,27528.333144426346,0.7510511428117752,14467072,121458,0.15076067,130.56,31,0.0,394.35272
-0.013766168,71.81,0.0012259907,27536.224502563477,0.7149103581905365,14471168,121486,0.15014258,139.25,28,0.0,378.4203
-0.012067505,75.84,0.0010070488,27543.938020706177,0.7314010560512543,14475264,121520,0.14895764,132.53,34,0.0,432.47653
-0.013827416,71.97,0.0010248823,27551.761484861374,0.7251820266246796,14479360,121549,0.14918748,132.49,29,0.0,484.81918
-0.014221654,66.18,0.001140982,27559.23437166214,0.6344529092311859,14483456,121579,0.14912699,134.97,30,0.0,515.7414
-0.013651287,63.69,0.0009839766,27566.833935260773,0.7868744879961014,14487552,121613,0.14876716,133.02,34,0.0,383.04562
-0.014049976,61.13,0.00101262,27574.624385356903,0.7873873114585876,14491648,121645,0.14927854,128.6,32,0.0,389.44382
-0.014795186,64.61,0.001277237,27582.37173318863,0.7631603628396988,14495744,121678,0.14845946,123.94,33,0.0,373.96024
-0.013751124,67.82,0.0009938887,27589.98790216446,0.7618127465248108,14499840,121709,0.14832528,126.18,31,0.0,352.1054
-0.013342241,79.45,0.0010673552,27614.28306412697,0.7299713790416718,14503936,121737,0.14704227,134.37,28,0.0,365.5346
-0.013678396,76.21,0.0008935722,27622.438868522644,0.8081979900598526,14508032,121772,0.14480248,132.11,35,0.0,362.63754
-0.013453099,76.31,0.0010881128,27630.168282032013,0.7629842907190323,14512128,121805,0.14338873,126.42,33,0.0,394.78925
-0.012969236,83.34,0.0010311767,27637.254536390305,0.7226062119007111,14516224,121839,0.14355376,120.19,34,0.0,332.46893
-0.013794249,80.0,0.0010355689,27644.362032175064,0.7672399133443832,14520320,121872,0.141961,123.22,33,0.0,447.8687
-0.013493348,71.21,0.0009362638,27651.600645065308,0.7719469666481018,14524416,121905,0.14127448,122.63,33,0.0,376.45752
-0.014273665,68.56,0.001154477,27659.368266820908,0.8085766285657883,14528512,121940,0.14024459,120.82,35,0.0,278.8368
-0.013192779,62.39,0.0010255962,27667.338222026825,0.7306075692176819,14532608,121972,0.1388807,122.91,32,0.0,479.99228
-0.01322325,60.19,0.0010074533,27675.19957637787,0.6806347072124481,14536704,121999,0.13739493,130.91,27,0.0,500.20654
-0.013729525,57.54,0.0010497909,27682.92068719864,0.7499360740184784,14540800,122032,0.13963233,132.24,33,0.0,369.62537
-0.013123556,61.07,0.0009221391,27690.479552984238,0.6849352121353149,14544896,122063,0.13782299,133.07,31,0.0,527.305
-0.012330209,70.4,0.0009866427,27698.177216768265,0.7494217753410339,14548992,122096,0.1387606,127.82,33,0.0,341.76468
-0.013692432,60.09,0.0009404891,27705.982614278793,0.7418456673622131,14553088,122130,0.1392889,126.94,34,0.0,481.15915
-0.012491676,62.46,0.0009441835,27713.66821026802,0.7231805622577667,14557184,122165,0.13736875,120.15,35,0.0,446.2453
-0.012776472,65.74,0.000971925,27720.964519023895,0.6753245890140533,14561280,122201,0.13687694,116.51,36,0.0,529.4265
-0.013944538,69.94,0.00096122426,27728.648113965988,0.7889664024114609,14565376,122233,0.13691278,119.13,32,0.0,383.6927
-0.013421666,72.26,0.001162488,27735.750785589218,0.7323628962039948,14569472,122267,0.13705781,120.8,34,0.0,413.68124
-0.012703817,75.74,0.0010129965,27743.165689229965,0.7173181772232056,14573568,122305,0.13779452,118.36,38,0.0,385.34222
-0.01440644,75.66,0.0008980466,27750.96735072136,0.7970626503229141,14577664,122339,0.13911864,118.41,34,0.0,376.66177
-0.013527223,84.01,0.001040336,27758.34194135666,0.7744279503822327,14581760,122370,0.13794844,117.44,31,0.0,261.9632
-0.01313037,74.96,0.00097545556,27766.565759658813,0.7651372849941254,14585856,122400,0.13924214,125.76,30,0.0,363.30798
-0.013900987,77.82,0.00092154805,27773.99822330475,0.8223610669374466,14589952,122436,0.13806692,126.1,36,0.0,314.89798
-0.013550811,72.58,0.00089061557,27781.684873580933,0.7587400376796722,14594048,122470,0.1366218,123.3,34,0.0,394.2023
-0.013975119,62.6,0.0010019343,27789.346245765686,0.7184945940971375,14598144,122498,0.13594851,127.28,28,0.0,441.40738
-0.011994303,59.71,0.0009390001,27796.40985608101,0.6967316269874573,14602240,122534,0.13538466,124.61,36,0.0,566.0808
-0.0127989175,55.24,0.0010569794,27804.043191432953,0.7858771085739136,14606336,122568,0.13487065,125.15,34,0.0,358.99435
-0.013215133,66.13,0.0011073145,27811.431973457336,0.75969497859478,14610432,122601,0.13478047,118.92,33,0.0,426.12064
-0.012805438,68.48,0.0010380343,27819.269911289215,0.7589972615242004,14614528,122629,0.1338444,127.78,28,0.0,380.73434
-0.013227457,71.83,0.000925819,27827.292169094086,0.7617175877094269,14618624,122668,0.13503411,124.08,39,0.0,380.11743
-0.013504235,69.81,0.0009904676,27834.66402745247,0.7224055230617523,14622720,122700,0.1343142,123.27,32,0.0,457.36923
-0.013372265,71.57,0.0010509128,27842.539663553238,0.6987096667289734,14626816,122731,0.13300908,120.02,31,0.0,458.4785
-0.012242681,73.17,0.001059928,27849.99645137787,0.7747854292392731,14630912,122766,0.13148034,124.4,35,0.0,374.10007
-0.013785213,74.68,0.0009831007,27857.431149482727,0.7664370685815811,14635008,122796,0.12979655,127.48,30,0.0,403.09146
-0.013199514,78.21,0.00090290216,27865.076993703842,0.7403186857700348,14639104,122833,0.12790823,117.22,37,0.0,373.35312
-0.012342719,79.0,0.0010082138,27872.576717615128,0.7927992641925812,14643200,122869,0.12649572,119.57,36,0.0,312.87744
-0.012939448,80.53,0.0009367255,27879.82072544098,0.7927752733230591,14647296,122903,0.12596229,115.99,34,0.0,346.73654
-0.013101494,71.31,0.0009789133,27887.489879131317,0.7334836721420288,14651392,122934,0.12535526,121.32,31,0.0,421.0198
-0.012729378,75.49,0.0008823707,27895.108164787292,0.6956429481506348,14655488,122967,0.12541151,124.86,33,0.0,385.798
-0.0136436755,73.0,0.0012744539,27902.23245382309,0.7243900001049042,14659584,122998,0.12693313,127.23,31,0.0,389.28308
-0.013864946,87.77,0.00097075664,27910.22563481331,0.7688357084989548,14663680,123029,0.12864828,129.9,31,0.0,310.43173
-0.012966706,85.06,0.00089785643,27918.075159311295,0.714311957359314,14667776,123062,0.12772326,127.75,33,0.0,408.7581
-0.012915657,93.41,0.0009818336,27925.47766637802,0.7935837656259537,14671872,123101,0.12682378,117.72,39,0.0,253.76021
-0.012721491,79.9,0.00092495023,27933.047087430954,0.7083419859409332,14675968,123137,0.12813662,112.26,36,0.0,460.6795
-0.013974645,78.33,0.0009979849,27940.457281589508,0.8181325197219849,14680064,123171,0.12900746,112.81,34,0.0,303.64297
-0.014755946,64.35,0.0011508834,27947.84887456894,0.742914617061615,14684160,123197,0.12812185,126.44,26,0.0,405.54843
-0.012771689,75.61,0.0009828461,27956.09848165512,0.7339975535869598,14688256,123231,0.12969589,128.81,34,0.0,421.20633
-0.013119679,75.9,0.0010501832,27964.27490711212,0.7502084672451019,14692352,123264,0.1282234,130.73,33,0.0,396.9421
-0.0129478015,79.56,0.00095952686,27971.680537223816,0.6563563644886017,14696448,123295,0.12802124,126.76,31,0.0,477.1333
-0.012946757,80.34,0.0009774971,27979.471434116364,0.7802754789590836,14700544,123325,0.1280204,130.66,30,0.0,342.86932
-0.01382449,68.95,0.000984605,27987.063452243805,0.72212815284729,14704640,123361,0.12763362,127.64,36,0.0,434.45993
-0.01331549,63.3,0.0009353624,27994.517285585403,0.7186189591884613,14708736,123394,0.12891336,123.87,33,0.0,428.56302
-0.012470192,69.17,0.0009932091,28002.25115442276,0.8087106943130493,14712832,123432,0.12771308,113.63,38,0.0,277.64
-0.013508821,76.07,0.00095038407,28010.279972076416,0.7587886452674866,14716928,123463,0.12613213,119.87,31,0.0,328.29794
-0.012254921,72.25,0.0008688305,28018.350841760635,0.7580304443836212,14721024,123497,0.12533426,119.72,34,0.0,401.89474
-0.013202244,74.27,0.0010998067,28025.759809732437,0.7992396354675293,14725120,123528,0.12403107,125.17,31,0.0,302.17886
-0.013796365,64.17,0.00096215634,28033.51694750786,0.8043637871742249,14729216,123561,0.12351286,126.87,33,0.0,382.89267
-0.012995663,66.18,0.0010156208,28041.308340072632,0.758004829287529,14733312,123590,0.123041995,134.12,29,0.0,347.53867
-0.0129150655,68.24,0.0009631942,28049.09447646141,0.6865649223327637,14737408,123626,0.12322056,126.3,36,0.0,467.07858
-0.012817174,70.21,0.0010215457,28057.098848581314,0.781953975558281,14741504,123656,0.12385452,130.01,30,0.0,418.26593
-0.012877557,64.73,0.0010126004,28065.166902780533,0.7986911088228226,14745600,123689,0.12373531,124.3,33,0.0,384.5149
-0.014229817,58.7,0.0011334398,28073.78420329094,0.6569358110427856,14749696,123715,0.123567075,131.54,26,0.0,477.95752
-0.013665901,66.61,0.0010333371,28098.482461452484,0.7973760962486267,14753792,123743,0.12423897,135.34,28,0.0,303.02768
-0.013161952,71.36,0.000918314,28106.74582529068,0.8356344252824783,14757888,123776,0.12533711,139.18,33,0.0,268.8341
-0.01234461,80.78,0.0009321948,28114.817317724228,0.6863923966884613,14761984,123807,0.12639034,138.01,31,0.0,469.30954
-0.0128653385,73.26,0.0009725082,28122.731109380722,0.7109357714653015,14766080,123835,0.12777579,135.32,28,0.0,426.01767
-0.01356279,73.29,0.0010194301,28131.119976997375,0.7864947021007538,14770176,123868,0.12837398,132.74,33,0.0,356.0011
-0.012456611,84.77,0.0010120382,28139.37020111084,0.7911901772022247,14774272,123903,0.1296959,126.56,35,0.0,305.3892
-0.011767663,93.66,0.00086458685,28147.169801473618,0.7361708283424377,14778368,123943,0.12953375,112.77,40,0.0,370.33447
-0.013096593,83.06,0.00090657786,28154.383836507797,0.7792758047580719,14782464,123977,0.12966096,111.83,34,0.0,408.13876
-0.012092356,64.79,0.0009097865,28162.048820257187,0.7250891923904419,14786560,124014,0.13024946,111.69,37,0.0,414.79388
-0.012705432,70.24,0.0008652308,28169.64175438881,0.7922262847423553,14790656,124045,0.1291757,119.03,31,0.0,292.856
-0.012352808,79.83,0.00085143757,28176.916145324707,0.7270547747612,14794752,124081,0.12927529,119.83,36,0.0,390.1312
-0.013678662,80.73,0.0008911044,28184.26868915558,0.8320973217487335,14798848,124115,0.1285524,122.01,34,0.0,339.3672
-0.013151148,80.82,0.0010935622,28192.04800748825,0.7332697808742523,14802944,124149,0.12766063,115.49,34,0.0,358.75708
-0.013128169,84.08,0.0010051066,28200.327708482742,0.7723265588283539,14807040,124185,0.12693918,118.68,36,0.0,318.10925
-0.012612544,95.89,0.00089312217,28207.75172305107,0.7048606276512146,14811136,124219,0.12762354,117.73,34,0.0,435.41278
-0.013332174,99.32,0.0009400727,28215.52952337265,0.7399739921092987,14815232,124251,0.1273842,119.89,32,0.0,354.05298
-0.013772785,92.26,0.000988707,28223.473420619965,0.7321109771728516,14819328,124283,0.1246562,125.15,32,0.0,388.94586
-0.013327899,82.17,0.00092638656,28231.384602308273,0.721851259469986,14823424,124312,0.12603094,133.16,29,0.0,422.30713
-0.012703909,78.37,0.00088793295,28239.022333860397,0.7464193999767303,14827520,124343,0.124657154,134.76,31,0.0,327.02982
-0.013885701,72.65,0.0010192771,28246.50811123848,0.7396015226840973,14831616,124372,0.12588498,138.17,29,0.0,361.81168
-0.012026213,74.06,0.0009272124,28254.440459251404,0.7255915701389313,14835712,124404,0.1254698,132.4,32,0.0,386.09427
-0.012771629,62.99,0.0009847236,28262.214073181152,0.7417008876800537,14839808,124436,0.12599608,132.18,32,0.0,384.86108
-0.013932987,57.43,0.00091920095,28270.01950454712,0.7382560968399048,14843904,124464,0.12541391,135.84,28,0.0,419.80984
-0.012800894,58.94,0.0008757005,28277.722456216812,0.7758014500141144,14848000,124498,0.12617207,130.59,34,0.0,369.66754
-0.013339848,62.99,0.0009606985,28285.227158784866,0.7688356339931488,14852096,124528,0.1279869,131.41,30,0.0,363.9232
-0.012823466,72.14,0.00095594174,28293.379608869553,0.7579177618026733,14856192,124561,0.12685311,125.63,33,0.0,404.68762
-0.013174621,73.43,0.0009947508,28301.03642487526,0.7910755425691605,14860288,124596,0.12720883,124.77,35,0.0,311.0056
-0.012648815,88.38,0.000902882,28308.657568216324,0.7339748740196228,14864384,124630,0.12720239,119.08,34,0.0,373.34976
-0.012740294,89.35,0.00080837327,28316.773970365524,0.6849955022335052,14868480,124669,0.12508237,112.72,39,0.0,427.92078
-0.013050637,80.6,0.0008432169,28324.832038402557,0.7237675786018372,14872576,124701,0.12552917,115.22,32,0.0,429.99612
-0.013647965,65.95,0.00089780084,28333.056931495667,0.8141134977340698,14876672,124736,0.1249075,117.08,35,0.0,358.01886
-0.012298668,73.65,0.00081608805,28340.44102048874,0.7093599140644073,14880768,124769,0.12575758,123.42,33,0.0,391.9145
-0.01213273,83.1,0.0008431332,28347.631191968918,0.7493703961372375,14884864,124803,0.12711091,119.97,34,0.0,400.21445
-0.012586711,86.02,0.00088799855,28354.969542741776,0.752483531832695,14888960,124836,0.127617,122.28,33,0.0,353.1631
-0.012330231,73.11,0.00082175847,28363.03908252716,0.6593666672706604,14893056,124867,0.12532961,126.0,31,0.0,460.05112
-0.013543551,72.6,0.0009039186,28370.77871823311,0.7711125314235687,14897152,124898,0.12353337,127.73,31,0.0,370.11014
-0.01291135,55.52,0.00079792674,28378.542567253113,0.7602031975984573,14901248,124931,0.12465429,130.54,33,0.0,423.358
-0.012429052,63.38,0.00091143383,28386.159786701202,0.691908210515976,14905344,124962,0.12515639,130.73,31,0.0,434.58966
-0.012212469,71.02,0.0009276853,28393.651109457016,0.7034317255020142,14909440,124996,0.12598562,124.47,34,0.0,418.52158
-0.012138752,68.55,0.0008868767,28401.32795858383,0.8247244954109192,14913536,125028,0.12712872,125.09,32,0.0,333.73312
-0.013031028,71.26,0.0008791875,28409.653381824493,0.7433925271034241,14917632,125060,0.12546732,124.58,32,0.0,424.4883
-0.012905942,64.42,0.00085505267,28417.20725083351,0.791386604309082,14921728,125098,0.12567127,119.3,38,0.0,373.5953
-0.013011745,67.97,0.0009088123,28424.426450014114,0.7334118783473969,14925824,125128,0.12558591,123.48,30,0.0,447.45526
-0.01339956,59.38,0.00094827416,28431.621641159058,0.7621763199567795,14929920,125157,0.1242696,128.76,29,0.0,362.81348
-0.01330778,70.43,0.0009836545,28439.99577331543,0.7312302589416504,14934016,125189,0.124464504,133.33,32,0.0,389.06552
-0.012415039,78.4,0.0008892118,28447.81488418579,0.7381505370140076,14938112,125219,0.12465573,135.13,30,0.0,327.87378
-0.013851281,81.63,0.0008995415,28455.64561843872,0.7359727919101715,14942208,125246,0.12418068,139.52,27,0.0,407.8779
-0.013268665,80.88,0.00089524384,28463.600388765335,0.7594790309667587,14946304,125278,0.124344796,136.59,32,0.0,366.31366
-0.012791314,73.39,0.00089127955,28470.971616744995,0.7047792971134186,14950400,125303,0.123129256,146.11,25,0.0,353.16656
-0.012613689,75.13,0.0008876839,28478.533856391907,0.7037936151027679,14954496,125336,0.122339696,139.34,33,0.0,417.02567
-0.01263261,74.95,0.00086694886,28486.776339054108,0.7765948176383972,14958592,125368,0.1232233,135.29,32,0.0,370.09872
-0.011689292,76.53,0.0007593334,28494.672704935074,0.7333267033100128,14962688,125402,0.121982574,124.1,34,0.0,429.8615
-0.012352793,74.58,0.0010271908,28502.297089338303,0.7317460179328918,14966784,125431,0.11940493,130.07,29,0.0,340.019
-0.012828538,72.96,0.0008650428,28509.71080160141,0.7060833871364594,14970880,125462,0.11972383,125.28,31,0.0,479.22034
-0.013165932,62.47,0.00094119296,28517.46977543831,0.7483248710632324,14974976,125495,0.12060025,131.53,33,0.0,410.06558
-0.012391017,60.77,0.00082369463,28525.042595624924,0.8082425743341446,14979072,125530,0.11988732,122.7,35,0.0,319.0113
-0.012458743,72.71,0.0009276744,28533.21108198166,0.812242329120636,14983168,125562,0.120159626,123.39,32,0.0,299.25854
-0.011378586,72.56,0.0007639626,28541.071532964706,0.6656955182552338,14987264,125599,0.11901423,118.37,37,0.0,577.90173
-0.0119924685,69.49,0.0008761443,28548.560331583023,0.7245031595230103,14991360,125633,0.120891124,120.51,34,0.0,462.02856
-0.012575248,65.29,0.00089804677,28556.633430480957,0.7186698615550995,14995456,125662,0.11782119,123.44,29,0.0,397.50623
-0.012436139,66.85,0.00090926565,28564.659331321716,0.7690466046333313,14999552,125693,0.11743117,128.47,31,0.0,403.07248
-0.012749928,71.32,0.0008218418,28588.143580198288,0.7564404159784317,15003648,125728,0.11733042,127.81,35,0.0,407.00317
-0.012725936,64.61,0.0008391881,28596.25553202629,0.8285931050777435,15007744,125765,0.117658496,120.13,37,0.0,342.41577
-0.012120581,66.75,0.0007775259,28604.401050567627,0.6252411901950836,15011840,125794,0.11648079,121.99,29,0.0,456.42636
-0.012864897,71.01,0.00082416617,28612.34392976761,0.7409022748470306,15015936,125824,0.1157041,126.27,30,0.0,341.36615
-0.01268087,69.22,0.0008505762,28620.010635375977,0.7459656596183777,15020032,125856,0.1167512,133.71,32,0.0,416.8175
-0.011680267,80.14,0.0007801671,28628.089280843735,0.7294409275054932,15024128,125891,0.11535553,124.98,35,0.0,403.8849
-0.011978633,62.51,0.00083786674,28636.276532649994,0.7203051745891571,15028224,125924,0.114931576,124.09,33,0.0,527.933
-0.011781735,77.29,0.00090692943,28644.304138422012,0.7387951016426086,15032320,125958,0.114557266,117.84,34,0.0,320.34598
-0.012256594,67.69,0.0007508465,28653.064390182495,0.6816528737545013,15036416,125992,0.11409534,121.45,34,0.0,479.5635
-0.012940396,77.95,0.00080550846,28660.86264848709,0.7882681638002396,15040512,126025,0.113416664,121.4,33,0.0,359.46405
-0.012096513,72.87,0.0008994353,28668.51688528061,0.7362855076789856,15044608,126055,0.11314679,127.79,30,0.0,394.19873
-0.011997245,75.82,0.0007860084,28676.696611881256,0.7871140986680984,15048704,126085,0.113823764,134.17,30,0.0,375.44235
-0.011938317,75.87,0.00075255026,28684.785810232162,0.7347856760025024,15052800,126118,0.112718575,132.59,33,0.0,556.1466
-0.012295655,71.32,0.000798786,28692.81723856926,0.7198602557182312,15056896,126153,0.11162125,124.93,35,0.0,424.62982
-0.012105439,65.98,0.00087938615,28701.25267148018,0.726090669631958,15060992,126186,0.111961715,121.8,33,0.0,433.983
-0.011789641,80.04,0.00082927756,28710.099344730377,0.6418543457984924,15065088,126223,0.11042846,117.65,37,0.0,412.73456
-0.012477493,80.24,0.0008366455,28718.508189678192,0.7671367675065994,15069184,126256,0.11152315,119.89,33,0.0,414.75342
-0.012560749,86.69,0.0008957396,28726.09805560112,0.7468396723270416,15073280,126291,0.11186396,117.92,35,0.0,395.4316
-0.012461766,72.55,0.00090100453,28734.282455444336,0.799769937992096,15077376,126319,0.11215492,125.66,28,0.0,347.74274
-0.011823334,74.71,0.0008490139,28742.003958702087,0.7488296329975128,15081472,126356,0.111270905,122.65,37,0.0,355.29688
-0.012974972,70.7,0.0009240738,28750.241784334183,0.7459515333175659,15085568,126384,0.109884135,128.78,28,0.0,364.33063
-0.01248469,86.15,0.00084244856,28757.547592401505,0.7959719300270081,15089664,126418,0.10825969,124.76,34,0.0,292.1534
