EpLenMean,TimeElapsed,loss_pol_surr,loss_pol_entpen,TimestepsSoFar,ev_tdlam_before,EpRewMean,EpThisIter,loss_kl,EpisodesSoFar,loss_ent,loss_vf_loss
121.79,17683.07324719429,-0.039256047,0.0,5103616,0.7536939531564713,15.33,36,0.009231619,42817,1.1447169,447.2975
119.93,17691.787626743317,-0.03903228,0.0,5107712,0.7830137610435486,17.19,34,0.010347232,42851,1.1342816,403.1994
115.19,17700.57052254677,-0.04111145,0.0,5111808,0.6772822737693787,18.27,35,0.01126123,42886,1.1224562,514.8914
116.62,17709.48141527176,-0.03923781,0.0,5115904,0.6725804507732391,10.36,36,0.010118588,42922,1.1216352,540.04663
118.64,17718.59202194214,-0.039326094,0.0,5120000,0.6588473618030548,-2.55,33,0.00983749,42955,1.1205328,495.7041
118.18,17728.31057524681,-0.037521765,0.0,5124096,0.648673415184021,12.65,35,0.010281028,42990,1.1137998,501.93527
122.94,17737.386969566345,-0.041996747,0.0,5128192,0.670366495847702,14.26,31,0.009857086,43021,1.1057484,466.6853
122.43,17746.477743148804,-0.041107677,0.0,5132288,0.7412263453006744,17.85,33,0.010827841,43054,1.0965655,393.75012
122.51,17755.99750518799,-0.041105572,0.0,5136384,0.7087284028530121,8.54,36,0.010677152,43090,1.0987828,474.01855
119.4,17765.41367006302,-0.038615756,0.0,5140480,0.8195420354604721,-1.87,34,0.009732809,43124,1.0945045,325.0908
121.07,17774.856463432312,-0.040175147,0.0,5144576,0.6968649923801422,-1.82,32,0.010756376,43156,1.0860596,487.53262
124.61,17784.260900735855,-0.03954932,0.0,5148672,0.6832641959190369,-9.84,33,0.010992737,43189,1.0804173,460.2277
121.98,17793.917471647263,-0.03911275,0.0,5152768,0.7410761415958405,-3.76,34,0.008651035,43223,1.0724714,388.59964
125.37,17803.45831298828,-0.04366076,0.0,5156864,0.6826008856296539,-0.1,31,0.011064078,43254,1.0620348,465.7996
124.63,17813.50804758072,-0.042966485,0.0,5160960,0.7083553075790405,12.73,34,0.011406249,43288,1.0550952,410.34955
117.76,17823.35718846321,-0.03788603,0.0,5165056,0.7534440904855728,27.17,37,0.009725391,43325,1.055557,390.8219
121.82,17833.610149383545,-0.04323729,0.0,5169152,0.7297053039073944,34.91,29,0.012110666,43354,1.0527148,380.40994
122.02,17843.13217663765,-0.03918117,0.0,5173248,0.7879548221826553,24.02,35,0.009945101,43389,1.0470532,351.20258
128.26,17852.761053323746,-0.044053216,0.0,5177344,0.7297722101211548,9.32,32,0.010589367,43421,1.0367544,434.97134
121.77,17862.48376560211,-0.04445133,0.0,5181440,0.6816920042037964,-9.2,34,0.011140381,43455,1.0320807,430.25626
118.87,17872.072214841843,-0.039725065,0.0,5185536,0.7598554193973541,-2.68,37,0.010686152,43492,1.0276676,451.5527
119.13,17881.667769908905,-0.042099457,0.0,5189632,0.5954297184944153,4.13,32,0.01069907,43524,1.0169077,591.6057
117.34,17890.802276849747,-0.043503605,0.0,5193728,0.7816576510667801,15.22,35,0.012004071,43559,1.0121279,388.4896
123.01,17900.123466730118,-0.039795727,0.0,5197824,0.7279936969280243,6.56,33,0.009549481,43592,1.0171279,436.31897
117.85,18024.131546974182,-0.03688495,0.0,5201920,0.6953939497470856,3.11,36,0.011172166,43628,1.0201606,410.58542
118.23,18033.86390709877,-0.041050985,0.0,5206016,0.6344238817691803,6.97,35,0.011436559,43663,1.0190134,463.39624
120.32,18042.455053567886,-0.034625273,0.0,5210112,0.7162992060184479,0.15,33,0.009060868,43696,1.0117301,455.3601
118.89,18050.970908880234,-0.043505583,0.0,5214208,0.7296278774738312,-3.85,35,0.011341668,43731,1.0069387,485.7511
123.28,18060.195153713226,-0.044731956,0.0,5218304,0.7382654249668121,-3.54,32,0.012243263,43763,1.002716,425.39648
124.94,18069.76881289482,-0.040532067,0.0,5222400,0.6705161333084106,9.68,31,0.010872706,43794,0.99633884,420.06335
126.37,18079.06109237671,-0.04008078,0.0,5226496,0.578014999628067,16.01,34,0.010459758,43828,0.98841953,561.52026
123.29,18087.66104412079,-0.04036847,0.0,5230592,0.7089263200759888,10.3,34,0.010203166,43862,0.9891288,446.26453
122.59,18096.737543821335,-0.040842578,0.0,5234688,0.5914384722709656,6.67,32,0.010492869,43894,0.9889527,537.06024
121.29,18105.987860918045,-0.040700085,0.0,5238784,0.7150301337242126,12.01,35,0.010659361,43929,0.9869042,421.48602
122.37,18114.641817331314,-0.04153818,0.0,5242880,0.7344686686992645,18.66,34,0.0110756885,43963,0.97790915,427.7643
123.54,18124.093554973602,-0.03960502,0.0,5246976,0.6258796751499176,23.38,31,0.010437273,43994,0.9754629,480.44022
118.98,18133.377116680145,-0.039759133,0.0,5251072,0.7203348875045776,29.17,38,0.010714266,44032,0.9692266,367.9258
123.91,18142.404059410095,-0.042875458,0.0,5255168,0.6636679172515869,32.39,29,0.0104307635,44061,0.96777266,415.91275
120.73,18152.308417081833,-0.040752754,0.0,5259264,0.6940899193286896,23.29,36,0.010730545,44097,0.9625045,381.15414
124.47,18161.3948097229,-0.04431338,0.0,5263360,0.6975345313549042,16.47,34,0.012704621,44131,0.9598426,458.72955
118.0,18170.0220952034,-0.045039915,0.0,5267456,0.7760654240846634,8.04,34,0.01107687,44165,0.9583781,370.64847
123.39,18179.717719078064,-0.039940264,0.0,5271552,0.7087605893611908,15.57,31,0.010562739,44196,0.96352863,410.29684
126.27,18189.2991437912,-0.04116213,0.0,5275648,0.7241277992725372,21.7,32,0.011001664,44228,0.96254754,392.4857
124.99,18198.67929840088,-0.043656148,0.0,5279744,0.7376792728900909,22.94,35,0.011908943,44263,0.9596815,421.68213
118.79,18208.207460403442,-0.03654678,0.0,5283840,0.70050048828125,27.23,37,0.01290672,44300,0.95320135,428.9082
113.63,18217.818797826767,-0.04041098,0.0,5287936,0.719748467206955,9.46,35,0.010493257,44335,0.9514808,433.025
116.67,18227.55800628662,-0.038562115,0.0,5292032,0.62983837723732,17.81,33,0.011293,44368,0.9500504,487.05103
122.9,18237.18663096428,-0.044744454,0.0,5296128,0.730726808309555,11.93,32,0.011618155,44400,0.9449321,368.20847
127.17,18357.39290857315,-0.040622044,0.0,5300224,0.6289791464805603,9.29,31,0.010811581,44431,0.93838143,465.16833
127.21,18367.032219171524,-0.041145537,0.0,5304320,0.7137234508991241,-5.1,33,0.011140113,44464,0.9359637,401.44922
124.75,18376.314966917038,-0.038789928,0.0,5308416,0.670354038476944,-9.49,35,0.011601739,44499,0.9274711,471.01785
122.0,18384.88526034355,-0.03847419,0.0,5312512,0.6921358108520508,-3.85,32,0.011156648,44531,0.9270861,437.84848
120.45,18393.481412887573,-0.04191421,0.0,5316608,0.7046384513378143,3.97,36,0.011512186,44567,0.92451376,390.3561
122.33,18402.120287895203,-0.038898166,0.0,5320704,0.6920744776725769,9.69,32,0.011232648,44599,0.92047024,436.33398
123.92,18410.74823665619,-0.041660324,0.0,5324800,0.6329275369644165,9.9,32,0.010646443,44631,0.92063135,437.59274
126.53,18419.413591861725,-0.03984193,0.0,5328896,0.6488315165042877,16.86,33,0.010837347,44664,0.9208413,473.02914
127.72,18428.73346710205,-0.044450704,0.0,5332992,0.6660740077495575,3.69,32,0.010313279,44696,0.9200518,435.68024
125.1,18437.487048864365,-0.038816176,0.0,5337088,0.7172417342662811,7.55,34,0.012697847,44730,0.91837317,387.78754
122.99,18446.107183933258,-0.043180622,0.0,5341184,0.7179764807224274,1.0,34,0.011310634,44764,0.9134913,466.78546
121.25,18455.358429193497,-0.04364497,0.0,5345280,0.646125465631485,3.71,33,0.0108469315,44797,0.9073934,417.1028
123.13,18464.47509455681,-0.04438156,0.0,5349376,0.7755792289972305,-4.56,33,0.011538313,44830,0.90064615,348.3011
121.9,18473.985286474228,-0.042422332,0.0,5353472,0.8035017102956772,-14.38,35,0.01056369,44865,0.8970677,326.82367
122.37,18482.761659383774,-0.04241949,0.0,5357568,0.7417320013046265,-11.65,33,0.011343385,44898,0.8925898,366.38828
121.62,18492.0365793705,-0.041689537,0.0,5361664,0.6186989545822144,-5.56,32,0.011654666,44930,0.88842875,519.9333
129.65,18501.12820339203,-0.04473597,0.0,5365760,0.6116100549697876,7.93,30,0.012240371,44960,0.8848956,501.1436
129.66,18510.47851753235,-0.042483088,0.0,5369856,0.7610143572092056,4.37,32,0.012107587,44992,0.88265127,368.75784
129.93,18519.243757486343,-0.041579444,0.0,5373952,0.7642821073532104,9.5,33,0.012888449,45025,0.882575,353.2291
120.49,18527.88674402237,-0.039472707,0.0,5378048,0.7495548129081726,4.93,37,0.0107904775,45062,0.8829956,391.9857
117.33,18537.060175657272,-0.042196356,0.0,5382144,0.7060920298099518,-2.75,35,0.011246156,45097,0.8778953,493.49152
117.07,18546.508692741394,-0.041983545,0.0,5386240,0.7373265624046326,6.65,32,0.010716051,45129,0.8721997,395.85764
114.94,18555.71617627144,-0.039239135,0.0,5390336,0.6784753203392029,6.21,38,0.010168288,45167,0.8650235,452.40375
117.36,18565.049882650375,-0.04446616,0.0,5394432,0.7183704078197479,4.04,34,0.012138024,45201,0.86140066,429.45755
118.27,18574.272673606873,-0.038353585,0.0,5398528,0.6677259504795074,-9.74,34,0.009748361,45235,0.86209786,523.13104
123.37,18697.456600427628,-0.041313417,0.0,5402624,0.6237377524375916,-9.2,32,0.011289094,45267,0.854514,463.0386
123.93,18706.949899435043,-0.04423846,0.0,5406720,0.7636639326810837,3.41,34,0.012702755,45301,0.8565025,346.68704
126.3,18716.304017066956,-0.04489754,0.0,5410816,0.6281655728816986,9.56,31,0.011795797,45332,0.8533467,590.94196
125.08,18725.646094322205,-0.04130584,0.0,5414912,0.6171222925186157,6.75,34,0.011201954,45366,0.8497667,492.18982
122.39,18734.678121566772,-0.038515057,0.0,5419008,0.7547155171632767,1.26,34,0.0101152165,45400,0.8464013,394.02444
127.72,18744.35950422287,-0.042861078,0.0,5423104,0.5583562850952148,8.6,29,0.0128032705,45429,0.8407009,531.93176
126.55,18753.93155312538,-0.04187767,0.0,5427200,0.7265138626098633,14.14,34,0.009885969,45463,0.84292114,352.355
127.49,18763.566806077957,-0.039866194,0.0,5431296,0.7126065492630005,17.76,34,0.010703137,45497,0.84473807,460.7551
122.3,18772.933548927307,-0.044083297,0.0,5435392,0.6854941844940186,8.58,32,0.012314642,45529,0.8411302,394.28986
124.72,18782.441884994507,-0.039271064,0.0,5439488,0.6952940225601196,8.58,33,0.011328931,45562,0.83796334,408.44366
122.82,18792.086857795715,-0.038327165,0.0,5443584,0.708989828824997,15.97,35,0.00969555,45597,0.83156943,428.04227
119.02,18801.4945063591,-0.040837146,0.0,5447680,0.7859985381364822,21.04,35,0.010497818,45632,0.8231124,383.6353
119.55,18810.82235789299,-0.044150185,0.0,5451776,0.7131693959236145,24.15,33,0.011379808,45665,0.8177366,412.0585
119.9,18820.13931632042,-0.04113826,0.0,5455872,0.7121918797492981,15.97,34,0.011541905,45699,0.8156956,376.20227
127.77,18829.75855565071,-0.04277459,0.0,5459968,0.65415358543396,6.01,30,0.011426442,45729,0.8137712,468.5378
122.5,18839.183274269104,-0.036569085,0.0,5464064,0.6908604800701141,-6.88,36,0.011964164,45765,0.81058854,381.77103
118.1,18848.45459675789,-0.037522092,0.0,5468160,0.7854153215885162,-7.03,37,0.011568814,45802,0.8122638,424.2777
112.75,18857.907779455185,-0.039133415,0.0,5472256,0.7204514741897583,-1.18,34,0.010243487,45836,0.8163136,429.94333
115.35,18867.648106336594,-0.040776905,0.0,5476352,0.703353613615036,-7.1,35,0.011643814,45871,0.8068698,494.69144
117.56,18876.92947793007,-0.037424624,0.0,5480448,0.7073999345302582,-6.21,34,0.009907073,45905,0.79966724,450.58167
119.74,18885.567821741104,-0.03966323,0.0,5484544,0.6678367853164673,-10.82,33,0.010607994,45938,0.80147177,464.16974
116.01,18894.147678613663,-0.040317427,0.0,5488640,0.7327211499214172,2.94,38,0.012438227,45976,0.8026572,425.93454
108.31,18902.822247505188,-0.04007739,0.0,5492736,0.7501606047153473,0.93,40,0.010747421,46016,0.79586124,370.6704
108.59,18912.09028983116,-0.04029734,0.0,5496832,0.708276629447937,11.24,38,0.010723339,46054,0.79101175,402.80826
113.17,19037.461700439453,-0.041324828,0.0,5500928,0.7016429603099823,26.97,32,0.0125706615,46086,0.7832554,478.00787
116.45,19046.976667881012,-0.04231574,0.0,5505024,0.7054600715637207,35.48,35,0.011165873,46121,0.7848215,452.19012
123.58,19056.375308036804,-0.04082675,0.0,5509120,0.6717961132526398,22.3,31,0.010804588,46152,0.7828406,490.39648
127.76,19065.971473932266,-0.039944258,0.0,5513216,0.6789496839046478,19.29,31,0.011228453,46183,0.7818944,468.4998
129.14,19075.420087575912,-0.043107696,0.0,5517312,0.7510043382644653,28.24,32,0.011174285,46215,0.78137326,333.6153
121.29,19084.754022359848,-0.040490583,0.0,5521408,0.7885929644107819,32.41,38,0.009476378,46253,0.7771809,356.76822
121.92,19093.875375270844,-0.037211407,0.0,5525504,0.5732000768184662,25.08,31,0.013917309,46284,0.7661664,528.70435
119.33,19103.084285497665,-0.0429733,0.0,5529600,0.7805299609899521,27.31,34,0.012625128,46318,0.76368594,287.36438
124.46,19111.991109848022,-0.04203618,0.0,5533696,0.771909698843956,27.82,34,0.0120782545,46352,0.76157385,427.1312
115.54,19121.294123649597,-0.041208934,0.0,5537792,0.738216906785965,22.36,38,0.011381278,46390,0.75373495,477.1671
116.22,19130.292816638947,-0.03789367,0.0,5541888,0.672792911529541,14.69,34,0.011948239,46424,0.7489739,465.6292
113.6,19140.009423017502,-0.04112476,0.0,5545984,0.760269895195961,-1.6,37,0.011352401,46461,0.7414096,352.16333
115.93,19149.27216410637,-0.041170917,0.0,5550080,0.6452817022800446,5.67,34,0.0125745395,46495,0.73688024,447.48767
114.35,19158.31251192093,-0.04002539,0.0,5554176,0.7392164468765259,4.07,36,0.010672035,46531,0.7401275,450.70084
118.08,19166.89258289337,-0.042441342,0.0,5558272,0.6944202184677124,14.38,33,0.011844812,46564,0.7289392,496.35046
125.11,19175.64505815506,-0.04460723,0.0,5562368,0.6750335395336151,3.93,29,0.013172381,46593,0.7184219,366.9367
128.47,19184.678250551224,-0.044144366,0.0,5566464,0.6715693175792694,-7.8,33,0.011471151,46626,0.71267974,465.8155
127.71,19193.457579135895,-0.045133006,0.0,5570560,0.7726084291934967,-12.12,34,0.011807861,46660,0.7077827,347.2389
121.03,19202.142972946167,-0.041288983,0.0,5574656,0.6416607797145844,0.86,35,0.010964998,46695,0.701546,439.58142
120.4,19211.008746147156,-0.04326113,0.0,5578752,0.7657449245452881,12.65,32,0.012843079,46727,0.70195764,326.2098
119.78,19220.920217990875,-0.042360824,0.0,5582848,0.7796574085950851,6.97,35,0.011848653,46762,0.69879496,365.4716
121.93,19230.448090553284,-0.044085138,0.0,5586944,0.7303477823734283,-5.1,34,0.011779564,46796,0.6985217,398.7139
123.73,19240.040318489075,-0.04173502,0.0,5591040,0.6666277945041656,0.2,31,0.011271807,46827,0.7045962,415.11847
124.33,19249.514715909958,-0.046827693,0.0,5595136,0.7332523465156555,2.28,34,0.013252912,46861,0.700282,438.63702
123.07,19258.680835962296,-0.041858245,0.0,5599232,0.7254481911659241,28.64,34,0.01063547,46895,0.69679916,413.7602
117.55,19389.13984131813,-0.042853046,0.0,5603328,0.7466640770435333,30.44,38,0.012055577,46933,0.6999005,408.04883
123.7,19398.754811525345,-0.047150426,0.0,5607424,0.6495657861232758,35.42,27,0.013039048,46960,0.6940754,492.15912
122.2,19408.046193361282,-0.041673105,0.0,5611520,0.7095946073532104,20.84,36,0.010567472,46996,0.6886967,430.4948
125.08,19417.111622095108,-0.03920507,0.0,5615616,0.736677348613739,20.35,35,0.01192751,47031,0.68976456,441.95856
116.69,19426.24623441696,-0.04618398,0.0,5619712,0.7570991367101669,16.14,34,0.01131592,47065,0.6886292,475.2088
120.03,19435.926966190338,-0.04298391,0.0,5623808,0.756696954369545,10.4,34,0.013206896,47099,0.68622214,350.66714
119.03,19445.477764844894,-0.03956042,0.0,5627904,0.7502464652061462,1.3,37,0.010994067,47136,0.6822673,431.57422
115.88,19454.77597928047,-0.04328779,0.0,5632000,0.7039153873920441,-5.26,33,0.012591731,47169,0.68334615,501.5057
117.72,19464.08596777916,-0.043041434,0.0,5636096,0.7126305997371674,1.6,35,0.012692572,47204,0.6809959,450.4146
123.8,19473.563673734665,-0.044044502,0.0,5640192,0.6419630348682404,8.17,31,0.01237264,47235,0.67169917,495.26343
120.48,19482.659662008286,-0.041387945,0.0,5644288,0.733848363161087,13.58,36,0.0117785,47271,0.66771704,306.72455
123.48,19492.04017019272,-0.040083766,0.0,5648384,0.6691112518310547,17.1,32,0.013679357,47303,0.6630744,441.24042
124.59,19501.419753313065,-0.048133697,0.0,5652480,0.7361727654933929,16.79,29,0.013491479,47332,0.6567473,383.51865
131.78,19510.646932840347,-0.04445992,0.0,5656576,0.663719117641449,9.17,31,0.012307773,47363,0.64790314,550.3452
130.9,19519.814079761505,-0.042930115,0.0,5660672,0.6663971543312073,5.76,33,0.011403898,47396,0.64070165,468.169
125.82,19528.78992319107,-0.042595867,0.0,5664768,0.7355380356311798,15.33,34,0.011453039,47430,0.63859546,409.235
122.59,19538.485497951508,-0.043199826,0.0,5668864,0.8058674186468124,22.78,33,0.013024586,47463,0.63830423,354.60196
122.05,19547.34499669075,-0.04167714,0.0,5672960,0.5930260121822357,27.2,33,0.013892578,47496,0.63814896,574.3967
127.33,19556.746044397354,-0.040272046,0.0,5677056,0.6769243478775024,21.7,30,0.011231593,47526,0.6387671,484.42688
127.03,19565.909102916718,-0.039745517,0.0,5681152,0.7384307980537415,24.78,34,0.012142351,47560,0.64329004,426.22885
128.45,19574.899527311325,-0.04286269,0.0,5685248,0.7528939098119736,22.08,32,0.011817031,47592,0.64188147,368.0604
122.75,19584.44052696228,-0.041588604,0.0,5689344,0.6708553433418274,15.45,33,0.01085813,47625,0.6380349,531.78485
120.37,19594.183695316315,-0.04278091,0.0,5693440,0.7668554931879044,6.88,37,0.011975772,47662,0.6324803,323.33426
119.44,19603.437234401703,-0.04069726,0.0,5697536,0.6779882907867432,1.17,33,0.011787063,47695,0.6294519,495.45776
119.99,19728.55601668358,-0.04328733,0.0,5701632,0.7055480480194092,8.15,33,0.010725416,47728,0.6296944,419.71512
122.98,19737.845239639282,-0.045667395,0.0,5705728,0.7600299566984177,7.11,34,0.01346899,47762,0.6213001,423.33533
122.46,19747.34320449829,-0.03990464,0.0,5709824,0.6761614680290222,25.4,33,0.010769721,47795,0.61571,442.82468
121.37,19756.405021190643,-0.04374141,0.0,5713920,0.6557532548904419,19.52,34,0.013193684,47829,0.6126503,511.1779
125.18,19765.835824012756,-0.04433091,0.0,5718016,0.6767601072788239,6.58,31,0.014598478,47860,0.60923237,480.65955
131.65,19775.159439086914,-0.042425036,0.0,5722112,0.6756476163864136,3.92,29,0.012901474,47889,0.6024261,390.94287
126.07,19784.61129450798,-0.040544562,0.0,5726208,0.702913224697113,1.48,36,0.011270796,47925,0.5957944,483.71594
124.38,19794.768206119537,-0.046966992,0.0,5730304,0.7487225532531738,17.36,34,0.013049363,47959,0.59188074,379.7699
115.93,19804.60870885849,-0.039941657,0.0,5734400,0.7372016906738281,14.02,36,0.0120296115,47995,0.58874005,329.49762
115.95,19814.617879629135,-0.04113082,0.0,5738496,0.7332279980182648,13.69,35,0.012494478,48030,0.5907902,365.62537
114.76,19824.37983608246,-0.041200567,0.0,5742592,0.6904589533805847,8.8,36,0.01082544,48066,0.5929944,473.83023
117.7,19833.934405088425,-0.043251906,0.0,5746688,0.7545514106750488,8.75,34,0.013565283,48100,0.58559024,440.84164
119.3,19842.504376411438,-0.040799085,0.0,5750784,0.6316749751567841,14.32,33,0.012677611,48133,0.5781707,550.68494
119.85,19851.337381362915,-0.043715734,0.0,5754880,0.7664486020803452,15.78,35,0.013398189,48168,0.5808639,384.43076
122.36,19860.071234226227,-0.041251168,0.0,5758976,0.72504061460495,9.7,32,0.012032816,48200,0.57685596,426.60114
119.1,19868.76850795746,-0.041858964,0.0,5763072,0.6697490513324738,4.32,37,0.012542513,48237,0.5670887,473.2114
120.46,19877.3210003376,-0.042068623,0.0,5767168,0.6531119644641876,-4.58,33,0.012847551,48270,0.5591561,427.79172
121.04,19885.866312503815,-0.042183064,0.0,5771264,0.6685104668140411,0.68,32,0.01248508,48302,0.5478778,554.2258
123.62,19894.824888944626,-0.043852363,0.0,5775360,0.7272164523601532,15.47,34,0.010807655,48336,0.54503846,386.92386
124.7,19904.436662197113,-0.044330202,0.0,5779456,0.5644177198410034,10.55,33,0.013868126,48369,0.5399365,549.59106
123.07,19914.15074634552,-0.045157693,0.0,5783552,0.629404217004776,14.94,33,0.011394739,48402,0.52950144,427.58807
